Achiral,Chiral A,Chiral B
3703,181,212
3634,207,255
3542,254,300
3452,286,358
3361,332,403
3262,371,463
3184,416,496
3073,478,545
2927,542,627
2795,607,694
2664,666,766
2519,709,868
2331,800,965
2146,902,1048
1971,988,1137
1773,1078,1245
1597,1146,1353
1435,1230,1431
1266,1302,1528
1130,1387,1579
962,1453,1681
825,1486,1785
709,1526,1861
656,1553,1887
568,1583,1945
488,1596,2012
418,1616,2062
343,1664,2089
334,1671,2091
256,1706,2134
243,1713,2140
206,1692,2198
204,1707,2185
172,1692,2232
189,1688,2219
184,1700,2212
180,1707,2209
180,1697,2219
175,1720,2201
163,1724,2209
158,1721,2217
154,1718,2224
160,1723,2213
136,1745,2215
152,1739,2205
168,1738,2190
182,1738,2176
161,1740,2195
152,1766,2178
146,1770,2180
155,1769,2172
137,1757,2202
149,1756,2191
179,1753,2164
150,1766,2180
133,1764,2199
127,1778,2191
136,1777,2183
127,1784,2185
145,1763,2188
122,1776,2198
144,1777,2175
145,1779,2172
140,1776,2180
135,1789,2172
151,1784,2161
140,1794,2162
159,1772,2165
147,1774,2175
138,1774,2184
128,1783,2185
128,1788,2180
126,1786,2184
119,1791,2186
122,1785,2189
133,1786,2177
130,1789,2177
128,1790,2178
122,1779,2195
152,1768,2176
122,1782,2192
145,1758,2193
114,1770,2212
131,1755,2210
135,1762,2199
122,1774,2200
133,1753,2210
122,1758,2216
150,1748,2198
119,1767,2210
143,1756,2197
112,1774,2210
135,1745,2216
134,1746,2216
145,1744,2207
144,1740,2212
126,1755,2215
136,1743,2217
146,1747,2203
121,1756,2219
119,1753,2224
