Achiral,Chiral A,Chiral B
3703,181,212
3382,350,364
3079,527,490
2756,688,652
2445,801,850
2147,939,1010
1826,1080,1190
1563,1171,1362
1320,1306,1470
1087,1370,1639
918,1460,1718
820,1472,1804
750,1473,1873
687,1504,1905
681,1488,1927
631,1513,1952
631,1498,1967
609,1495,1992
602,1509,1985
636,1471,1989
614,1431,2051
627,1446,2023
586,1465,2045
578,1475,2043
537,1491,2068
521,1474,2101
500,1509,2087
548,1486,2062
564,1477,2055
586,1435,2075
595,1426,2075
523,1456,2117
533,1428,2135
484,1478,2134
505,1453,2138
536,1441,2119
513,1398,2185
510,1413,2173
528,1417,2151
481,1450,2165
601,1386,2109
501,1397,2198
485,1376,2235
499,1348,2249
528,1286,2282
535,1309,2252
489,1336,2271
515,1341,2240
555,1299,2242
518,1350,2228
504,1353,2239
531,1322,2243
506,1329,2261
495,1330,2271
511,1322,2263
490,1325,2281
539,1306,2251
484,1325,2287
533,1232,2331
480,1266,2350
535,1233,2328
531,1213,2352
546,1227,2323
475,1238,2383
441,1229,2426
483,1216,2397
462,1227,2407
519,1179,2398
498,1180,2418
476,1216,2404
514,1179,2403
483,1206,2407
485,1188,2423
495,1163,2438
510,1178,2408
451,1167,2478
467,1169,2460
479,1131,2486
483,1143,2470
482,1109,2505
459,1121,2516
503,1095,2498
489,1080,2527
463,1085,2548
528,1061,2507
479,1092,2525
465,1065,2566
498,1049,2549
499,1053,2544
470,1047,2579
481,1009,2606
494,987,2615
475,979,2642
477,1001,2618
492,978,2626
492,974,2630
470,983,2643
474,964,2658
467,964,2665
481,951,2664
433,968,2695
