Achiral,Chiral A,Chiral B
3703,181,212
3692,190,214
3665,202,229
3636,213,247
3610,232,254
3584,235,277
3568,242,286
3540,255,301
3511,276,309
3477,290,329
3449,300,347
3417,313,366
3385,327,384
3357,341,398
3319,364,413
3305,369,422
3291,376,429
3259,383,454
3238,387,471
3204,397,495
3172,414,510
3156,411,529
3109,425,562
3042,455,599
3018,466,612
2960,488,648
2916,510,670
2872,516,708
2820,535,741
2793,548,755
2750,565,781
2722,578,796
2662,602,832
2610,629,857
2538,650,908
2463,676,957
2400,707,989
2326,741,1029
2265,770,1061
2192,800,1104
2129,830,1137
2079,858,1159
2013,890,1193
1922,925,1249
1819,988,1289
1731,1038,1327
1641,1071,1384
1575,1102,1419
1508,1130,1458
1427,1186,1483
1367,1224,1505
1289,1259,1548
1224,1279,1593
1136,1328,1632
1072,1360,1664
1012,1391,1693
960,1416,1720
896,1451,1749
843,1481,1772
799,1505,1792
749,1551,1796
697,1594,1805
644,1620,1832
605,1649,1842
568,1668,1860
512,1679,1905
474,1677,1945
446,1683,1967
411,1700,1985
368,1725,2003
332,1729,2035
312,1734,2050
307,1727,2062
277,1735,2084
257,1742,2097
246,1739,2111
230,1745,2121
193,1748,2155
193,1741,2162
162,1750,2184
150,1745,2201
129,1743,2224
113,1745,2238
112,1748,2236
95,1754,2247
88,1754,2254
96,1752,2248
89,1750,2257
95,1740,2261
89,1744,2263
87,1743,2266
87,1749,2260
77,1751,2268
86,1745,2265
78,1747,2271
69,1750,2277
78,1742,2276
57,1758,2281
78,1746,2272
75,1741,2280
52,1742,2302
