Achiral,Chiral A,Chiral B
3703,181,212
3684,191,221
3644,207,245
3619,221,256
3588,234,274
3539,260,297
3497,277,322
3452,302,342
3418,327,351
3380,343,373
3353,350,393
3314,366,416
3259,391,446
3203,412,481
3125,449,522
3067,477,552
3007,515,574
2946,539,611
2880,568,648
2827,607,662
2760,656,680
2688,700,708
2608,744,744
2512,800,784
2452,838,806
2370,872,854
2279,926,891
2216,940,940
2135,972,989
2053,1010,1033
1993,1045,1058
1919,1089,1088
1856,1116,1124
1760,1162,1174
1671,1198,1227
1583,1235,1278
1496,1267,1333
1424,1297,1375
1351,1331,1414
1250,1370,1476
1167,1401,1528
1068,1426,1602
989,1456,1651
908,1500,1688
844,1519,1733
766,1550,1780
678,1584,1834
594,1628,1874
547,1639,1910
497,1664,1935
411,1717,1968
355,1747,1994
284,1780,2032
214,1810,2072
173,1833,2090
159,1838,2099
164,1817,2115
132,1817,2147
124,1822,2150
132,1811,2153
111,1805,2180
118,1794,2184
86,1807,2203
99,1796,2201
82,1790,2224
60,1794,2242
75,1785,2236
59,1796,2241
58,1798,2240
89,1781,2226
78,1776,2242
67,1797,2232
67,1790,2239
91,1777,2228
75,1782,2239
67,1788,2241
88,1780,2228
85,1775,2236
69,1784,2243
92,1770,2234
80,1771,2245
82,1776,2238
75,1779,2242
66,1776,2254
83,1755,2258
67,1767,2262
67,1762,2267
65,1767,2264
58,1772,2266
73,1761,2262
63,1773,2260
73,1751,2272
84,1743,2269
61,1754,2281
71,1747,2278
57,1748,2291
55,1736,2305
57,1727,2312
50,1731,2315
65,1735,2296
50,1730,2316
