Achiral,Chiral A,Chiral B
3703,181,212
3646,203,247
3575,241,280
3518,279,299
3476,311,309
3405,354,337
3355,374,367
3274,425,397
3224,450,422
3181,475,440
3114,506,476
3028,547,521
2936,597,563
2842,638,616
2732,687,677
2604,763,729
2465,861,770
2341,921,834
2220,991,885
2111,1052,933
1969,1115,1012
1816,1187,1093
1643,1272,1181
1474,1361,1261
1293,1492,1311
1191,1559,1346
1064,1634,1398
936,1741,1419
836,1807,1453
706,1903,1487
591,1975,1530
527,2025,1544
458,2069,1569
390,2135,1571
326,2184,1586
265,2234,1597
245,2243,1608
223,2267,1606
163,2314,1619
173,2313,1610
158,2326,1612
144,2350,1602
126,2362,1608
144,2354,1598
109,2387,1600
151,2371,1574
125,2382,1589
99,2405,1592
103,2421,1572
109,2438,1549
135,2427,1534
142,2439,1515
118,2455,1523
114,2465,1517
114,2468,1514
132,2462,1502
103,2496,1497
137,2487,1472
117,2490,1489
115,2505,1476
109,2512,1475
107,2529,1460
108,2527,1461
135,2506,1455
104,2544,1448
128,2544,1424
113,2551,1432
114,2558,1424
115,2568,1413
113,2580,1403
116,2586,1394
115,2594,1387
106,2605,1385
128,2597,1371
117,2610,1369
97,2621,1378
107,2632,1357
119,2616,1361
107,2630,1359
118,2635,1343
119,2627,1350
116,2637,1343
125,2659,1312
101,2665,1330
113,2658,1325
97,2672,1327
137,2640,1319
99,2672,1325
121,2670,1305
92,2691,1313
102,2699,1295
137,2679,1280
116,2692,1288
119,2701,1276
104,2711,1281
135,2691,1270
118,2713,1265
124,2721,1251
109,2720,1267
118,2715,1263
109,2737,1250
