Achiral,Chiral A,Chiral B
3703,181,212
3643,221,232
3548,284,264
3454,325,317
3410,347,339
3326,391,379
3248,430,418
3150,477,469
3040,522,534
2940,575,581
2836,634,626
2709,708,679
2591,752,753
2463,834,799
2339,906,851
2200,984,912
1994,1095,1007
1839,1182,1075
1693,1259,1144
1520,1338,1238
1370,1398,1328
1210,1481,1405
1078,1573,1445
926,1653,1517
796,1733,1567
696,1800,1600
582,1880,1634
490,1926,1680
475,1941,1680
380,2017,1699
343,2039,1714
318,2058,1720
279,2094,1723
234,2128,1734
228,2143,1725
192,2153,1751
161,2153,1782
170,2146,1780
172,2136,1788
138,2154,1804
133,2177,1786
137,2189,1770
118,2184,1794
131,2181,1784
143,2194,1759
158,2173,1765
115,2185,1796
125,2179,1792
155,2166,1775
150,2165,1781
141,2184,1771
147,2196,1753
117,2218,1761
135,2211,1750
129,2207,1760
139,2210,1747
116,2232,1748
119,2239,1738
120,2231,1745
134,2223,1739
134,2226,1736
145,2218,1733
107,2237,1752
127,2218,1751
124,2233,1739
140,2229,1727
97,2262,1737
139,2241,1716
144,2235,1717
140,2243,1713
110,2266,1720
154,2244,1698
121,2288,1687
110,2269,1717
138,2267,1691
112,2290,1694
131,2275,1690
125,2282,1689
129,2284,1683
98,2294,1704
115,2280,1701
121,2282,1693
103,2293,1700
130,2284,1682
113,2293,1690
124,2296,1676
136,2278,1682
115,2286,1695
107,2311,1678
120,2295,1681
128,2298,1670
126,2300,1670
135,2282,1679
123,2287,1686
123,2281,1692
133,2275,1688
119,2285,1692
117,2279,1700
115,2287,1694
135,2265,1696
118,2277,1701
