Achiral,Chiral A,Chiral B
3703,181,212
3604,237,255
3500,301,295
3372,371,353
3277,433,386
3113,516,467
3010,567,519
2846,670,580
2685,781,630
2554,872,670
2370,963,763
2201,1065,830
2020,1166,910
1845,1270,981
1627,1365,1104
1449,1451,1196
1241,1560,1295
1075,1645,1376
909,1750,1437
832,1790,1474
712,1849,1535
613,1898,1585
531,1964,1601
502,2004,1590
384,2082,1630
342,2098,1656
280,2140,1676
270,2162,1664
257,2176,1663
214,2185,1697
223,2174,1699
223,2184,1689
174,2216,1706
185,2216,1695
201,2214,1681
215,2222,1659
211,2235,1650
205,2264,1627
220,2270,1606
185,2281,1630
216,2266,1614
221,2285,1590
194,2301,1601
209,2301,1586
189,2320,1587
180,2335,1581
217,2339,1540
210,2325,1561
207,2340,1549
218,2341,1537
191,2371,1534
185,2383,1528
192,2381,1523
156,2414,1526
191,2382,1523
188,2386,1522
176,2391,1529
161,2398,1537
202,2377,1517
206,2385,1505
204,2385,1507
179,2400,1517
174,2403,1519
180,2395,1521
182,2393,1521
170,2405,1521
177,2422,1497
197,2405,1494
189,2421,1486
183,2434,1479
184,2423,1489
182,2442,1472
178,2435,1483
148,2451,1497
186,2431,1479
170,2449,1477
188,2459,1449
193,2464,1439
145,2486,1465
171,2460,1465
144,2484,1468
195,2456,1445
166,2472,1458
194,2459,1443
162,2488,1446
188,2485,1423
149,2525,1422
179,2505,1412
196,2497,1403
163,2526,1407
167,2534,1395
163,2538,1395
186,2528,1382
178,2545,1373
166,2559,1371
179,2536,1381
168,2549,1379
157,2567,1372
164,2564,1368
177,2539,1380
202,2553,1341
