Achiral,Chiral A,Chiral B
3703,181,212
3610,218,268
3521,256,319
3401,308,387
3311,348,437
3160,407,529
3017,455,624
2862,527,707
2689,608,799
2471,692,933
2296,775,1025
2120,825,1151
1893,883,1320
1700,947,1449
1460,1029,1607
1281,1081,1734
1068,1133,1895
863,1182,2051
686,1241,2169
569,1290,2237
502,1303,2291
416,1328,2352
391,1307,2398
291,1321,2484
260,1307,2529
243,1270,2583
235,1240,2621
216,1237,2643
201,1220,2675
225,1201,2670
222,1169,2705
235,1149,2712
198,1157,2741
178,1155,2763
195,1136,2765
202,1094,2800
207,1101,2788
210,1089,2797
193,1056,2847
174,1048,2874
208,1027,2861
191,1006,2899
200,997,2899
203,995,2898
191,979,2926
202,976,2918
185,969,2942
175,972,2949
200,949,2947
171,932,2993
190,929,2977
160,906,3030
171,910,3015
201,897,2998
158,891,3047
189,884,3023
162,890,3044
172,876,3048
199,867,3030
174,865,3057
162,853,3081
133,866,3097
174,864,3058
185,842,3069
185,847,3064
226,835,3035
189,843,3064
162,852,3082
167,844,3085
163,829,3104
165,818,3113
208,792,3096
172,788,3136
162,793,3141
194,778,3124
182,753,3161
165,755,3176
150,747,3199
151,753,3192
143,734,3219
173,728,3195
173,720,3203
194,706,3196
184,705,3207
158,713,3225
157,706,3233
153,685,3258
183,688,3225
166,694,3236
154,689,3253
168,686,3242
147,667,3282
151,662,3283
168,661,3267
176,656,3264
159,635,3302
187,631,3278
122,642,3332
152,641,3303
184,625,3287
170,621,3305
