Achiral,Chiral A,Chiral B
3703,181,212
3465,296,335
3201,436,459
2934,580,582
2672,712,712
2447,836,813
2156,976,964
1908,1134,1054
1660,1248,1188
1376,1407,1313
1224,1465,1407
959,1570,1567
845,1641,1610
711,1633,1752
659,1682,1755
585,1696,1815
521,1705,1870
497,1714,1885
483,1732,1881
426,1764,1906
447,1748,1901
447,1749,1900
455,1740,1901
510,1730,1856
538,1712,1846
545,1674,1877
491,1715,1890
510,1696,1890
502,1667,1927
455,1679,1962
434,1667,1995
434,1670,1992
440,1688,1968
442,1688,1966
428,1677,1991
445,1656,1995
474,1615,2007
476,1588,2032
437,1609,2050
476,1590,2030
408,1604,2084
532,1511,2053
440,1556,2100
437,1544,2115
437,1572,2087
429,1544,2123
464,1540,2092
469,1551,2076
427,1583,2086
399,1598,2099
405,1573,2118
419,1576,2101
480,1592,2024
394,1598,2104
396,1591,2109
426,1574,2096
441,1551,2104
382,1583,2131
400,1541,2155
387,1543,2166
446,1516,2134
387,1520,2189
406,1509,2181
422,1483,2191
389,1517,2190
433,1514,2149
416,1542,2138
407,1516,2173
421,1516,2159
429,1518,2149
423,1522,2151
373,1511,2212
356,1536,2204
444,1490,2162
445,1514,2137
444,1482,2170
425,1474,2197
459,1492,2145
362,1553,2181
450,1500,2146
375,1519,2202
403,1505,2188
388,1507,2201
421,1527,2148
431,1498,2167
434,1478,2184
376,1485,2235
348,1495,2253
393,1502,2201
385,1490,2221
376,1504,2216
402,1506,2188
398,1494,2204
382,1494,2220
386,1474,2236
444,1475,2177
404,1476,2216
425,1462,2209
469,1416,2211
421,1408,2267
461,1383,2252
