Achiral,Chiral A,Chiral B
3703,181,212
3570,239,287
3455,294,347
3335,343,418
3226,396,474
3081,465,550
2921,546,629
2759,650,687
2591,745,760
2384,839,873
2178,952,966
1935,1042,1119
1700,1130,1266
1486,1219,1391
1314,1298,1484
1175,1373,1548
975,1455,1666
832,1537,1727
705,1602,1789
595,1686,1815
518,1707,1871
462,1745,1889
399,1770,1927
361,1801,1934
330,1790,1976
338,1781,1977
332,1761,2003
271,1786,2039
260,1786,2050
242,1790,2064
222,1800,2074
253,1779,2064
234,1782,2080
242,1763,2091
228,1784,2084
215,1797,2084
215,1787,2094
247,1771,2078
234,1798,2064
212,1785,2099
227,1796,2073
221,1789,2086
204,1792,2100
255,1784,2057
200,1817,2079
226,1810,2060
215,1807,2074
194,1825,2077
214,1790,2092
216,1811,2069
184,1831,2081
211,1811,2074
213,1807,2076
203,1824,2069
189,1824,2083
219,1818,2059
214,1813,2069
190,1812,2094
214,1812,2070
184,1836,2076
222,1825,2049
213,1810,2073
189,1830,2077
210,1817,2069
226,1822,2048
212,1826,2058
224,1810,2062
200,1834,2062
193,1838,2065
219,1837,2040
214,1812,2070
177,1846,2073
206,1855,2035
206,1835,2055
211,1839,2046
193,1843,2060
195,1833,2068
185,1831,2080
206,1819,2071
191,1817,2088
182,1833,2081
215,1816,2065
228,1816,2052
190,1831,2075
221,1829,2046
170,1848,2078
213,1812,2071
201,1846,2049
195,1863,2038
184,1842,2070
199,1849,2048
179,1853,2064
207,1851,2038
222,1855,2019
200,1865,2031
196,1892,2008
173,1878,2045
221,1865,2010
174,1887,2035
168,1882,2046
194,1880,2022
