Achiral,Chiral A,Chiral B
3703,181,212
3577,245,274
3423,307,366
3308,351,437
3191,416,489
3013,505,578
2855,585,656
2678,692,726
2425,826,845
2239,915,942
2014,1040,1042
1791,1187,1118
1569,1302,1225
1355,1435,1306
1119,1535,1442
932,1639,1525
765,1782,1549
659,1834,1603
551,1871,1674
477,1909,1710
418,1951,1727
355,1998,1743
370,2017,1709
357,2042,1697
335,2038,1723
255,2083,1758
288,2045,1763
326,2025,1745
249,2052,1795
314,2044,1738
256,2059,1781
238,2102,1756
278,2109,1709
278,2120,1698
264,2128,1704
280,2108,1708
264,2147,1685
249,2165,1682
241,2145,1710
263,2165,1668
243,2166,1687
294,2137,1665
280,2151,1665
306,2129,1661
224,2206,1666
318,2156,1622
267,2178,1651
269,2169,1658
250,2193,1653
264,2198,1634
259,2181,1656
259,2177,1660
263,2191,1642
254,2197,1645
234,2230,1632
234,2246,1616
241,2227,1628
219,2231,1646
242,2249,1605
268,2238,1590
244,2240,1612
247,2246,1603
262,2234,1600
245,2246,1605
244,2255,1597
263,2239,1594
261,2244,1591
224,2278,1594
282,2206,1608
243,2245,1608
227,2256,1613
238,2244,1614
254,2226,1616
248,2236,1612
244,2210,1642
251,2212,1633
210,2226,1660
248,2197,1651
232,2211,1653
235,2220,1641
264,2213,1619
260,2203,1633
248,2226,1622
230,2242,1624
255,2217,1624
254,2215,1627
241,2197,1658
264,2193,1639
217,2216,1663
263,2191,1642
274,2200,1622
210,2240,1646
263,2209,1624
228,2231,1637
243,2226,1627
238,2233,1625
262,2219,1615
224,2242,1630
252,2232,1612
230,2241,1625
221,2242,1633
