Achiral,Chiral A,Chiral B
3703,181,212
3413,336,347
3156,458,482
2852,590,654
2532,682,882
2217,840,1039
1928,980,1188
1621,1094,1381
1356,1166,1574
1085,1305,1706
939,1357,1800
807,1412,1877
708,1458,1930
639,1471,1986
599,1461,2036
559,1463,2074
490,1475,2131
547,1449,2100
505,1424,2167
516,1421,2159
530,1427,2139
553,1371,2172
522,1343,2231
540,1324,2232
533,1311,2252
499,1298,2299
472,1311,2313
461,1312,2323
443,1301,2352
447,1275,2374
504,1202,2390
436,1245,2415
456,1163,2477
419,1178,2499
495,1145,2456
481,1146,2469
463,1141,2492
451,1140,2505
439,1149,2508
477,1097,2522
440,1147,2509
422,1112,2562
417,1074,2605
457,1038,2601
442,1069,2585
497,1062,2537
441,1036,2619
440,1010,2646
425,1033,2638
425,1055,2616
442,1033,2621
435,1047,2614
465,1028,2603
438,1027,2631
382,1040,2674
384,1038,2674
452,1021,2623
453,989,2654
436,1002,2658
407,979,2710
398,971,2727
428,960,2708
402,985,2709
416,976,2704
398,960,2738
382,974,2740
452,943,2701
418,944,2734
430,949,2717
423,926,2747
397,954,2745
461,908,2727
446,910,2740
425,897,2774
427,903,2766
369,909,2818
438,879,2779
418,880,2798
445,873,2778
470,865,2761
425,875,2796
445,850,2801
467,832,2797
444,844,2808
438,832,2826
459,809,2828
384,819,2893
381,852,2863
399,845,2852
389,837,2870
386,843,2867
409,818,2869
413,821,2862
442,791,2863
402,814,2880
355,827,2914
439,772,2885
466,767,2863
414,795,2887
390,767,2939
417,771,2908
