Achiral,Chiral A,Chiral B
3703,181,212
3499,280,317
3280,369,447
3072,472,552
2846,551,699
2585,702,809
2318,866,912
2054,981,1061
1849,1086,1161
1536,1268,1292
1336,1351,1409
1088,1473,1535
928,1565,1603
773,1658,1665
680,1707,1709
575,1746,1775
566,1729,1801
523,1745,1828
512,1750,1834
445,1748,1903
475,1743,1878
449,1780,1867
441,1793,1862
429,1781,1886
405,1792,1899
437,1771,1888
442,1789,1865
398,1792,1906
380,1771,1945
427,1756,1913
435,1793,1868
452,1740,1904
461,1765,1870
436,1799,1861
447,1796,1853
415,1833,1848
456,1782,1858
428,1785,1883
424,1783,1889
385,1813,1898
392,1828,1876
414,1811,1871
433,1806,1857
427,1800,1869
461,1773,1862
468,1757,1871
421,1784,1891
354,1811,1931
395,1812,1889
389,1833,1874
355,1835,1906
398,1837,1861
342,1837,1917
429,1832,1835
394,1839,1863
368,1858,1870
386,1841,1869
400,1860,1836
406,1849,1841
375,1902,1819
374,1891,1831
414,1865,1817
381,1850,1865
410,1833,1853
376,1856,1864
349,1851,1896
437,1808,1851
402,1853,1841
366,1862,1868
390,1833,1873
432,1841,1823
390,1839,1867
350,1830,1916
387,1803,1906
353,1808,1935
343,1817,1936
385,1834,1877
406,1824,1866
365,1847,1884
383,1853,1860
421,1827,1848
407,1800,1889
363,1833,1900
363,1821,1912
348,1817,1931
377,1802,1917
348,1822,1926
397,1799,1900
409,1713,1974
342,1785,1969
425,1762,1909
382,1779,1935
361,1764,1971
369,1745,1982
400,1755,1941
407,1742,1947
360,1784,1952
324,1819,1953
361,1757,1978
369,1775,1952
362,1759,1975
