Achiral,Chiral A,Chiral B
3703,181,212
3702,181,213
3698,184,214
3686,190,220
3674,196,226
3649,201,246
3643,197,256
3624,205,267
3606,213,277
3578,218,300
3556,233,307
3540,240,316
3515,256,325
3505,253,338
3476,274,346
3457,281,358
3444,284,368
3427,284,385
3415,285,396
3395,298,403
3365,314,417
3340,327,429
3314,348,434
3275,375,446
3234,393,469
3225,398,473
3188,420,488
3165,414,517
3133,420,543
3100,441,555
3082,448,566
3054,455,587
3026,470,600
2994,486,616
2963,509,624
2935,527,634
2890,546,660
2874,560,662
2850,565,681
2817,579,700
2797,590,709
2775,606,715
2723,637,736
2678,666,752
2644,677,775
2615,693,788
2575,707,814
2540,724,832
2505,743,848
2467,750,879
2410,778,908
2346,802,948
2294,821,981
2276,831,989
2233,850,1013
2193,868,1035
2138,881,1077
2098,891,1107
2058,899,1139
2008,920,1168
1966,943,1187
1930,960,1206
1879,981,1236
1841,993,1262
1780,1016,1300
1748,1029,1319
1695,1050,1351
1654,1066,1376
1626,1077,1393
1580,1092,1424
1526,1131,1439
1479,1160,1457
1419,1187,1490
1354,1220,1522
1304,1246,1546
1252,1278,1566
1193,1315,1588
1142,1343,1611
1101,1370,1625
1042,1397,1657
1017,1411,1668
960,1449,1687
923,1468,1705
896,1481,1719
855,1501,1740
811,1524,1761
759,1553,1784
721,1583,1792
675,1608,1813
632,1640,1824
589,1668,1839
571,1679,1846
536,1696,1864
514,1708,1874
487,1717,1892
467,1724,1905
445,1725,1926
418,1738,1940
413,1745,1938
384,1762,1950
370,1767,1959
