Achiral,Chiral A,Chiral B
3703,181,212
3646,206,244
3566,247,283
3489,283,324
3410,314,372
3310,353,433
3226,401,469
3118,461,517
2986,515,595
2849,576,671
2714,647,735
2591,726,779
2446,824,826
2306,921,869
2159,998,939
1960,1125,1011
1778,1238,1080
1613,1325,1158
1456,1389,1251
1298,1468,1330
1127,1556,1413
988,1615,1493
861,1701,1534
734,1783,1579
614,1840,1642
518,1904,1674
430,1956,1710
358,1989,1749
312,2028,1756
284,2045,1767
231,2067,1798
217,2047,1832
201,2050,1845
174,2064,1858
171,2059,1866
143,2085,1868
175,2080,1841
134,2100,1862
157,2102,1837
168,2098,1830
137,2100,1859
181,2067,1848
141,2081,1874
145,2072,1879
160,2052,1884
145,2069,1882
146,2057,1893
154,2064,1878
139,2083,1874
156,2060,1880
144,2053,1899
141,2067,1888
139,2048,1909
143,2018,1935
136,2046,1914
158,2038,1900
126,2040,1930
140,2039,1917
144,2020,1932
146,2000,1950
138,1996,1962
157,1993,1946
127,2008,1961
151,2008,1937
150,2000,1946
140,2006,1950
130,2027,1939
146,1996,1954
154,2008,1934
143,1991,1962
134,2004,1958
121,2006,1969
144,1999,1953
147,1991,1958
122,2010,1964
127,1998,1971
156,2000,1940
143,1999,1954
123,1988,1985
139,1994,1963
111,2001,1984
105,2017,1974
152,1999,1945
139,2005,1952
139,2006,1951
131,2017,1948
108,2028,1960
125,2001,1970
136,1991,1969
115,1993,1988
135,1982,1979
117,2011,1968
128,1999,1969
141,2004,1951
147,2004,1945
145,2008,1943
128,2029,1939
120,2012,1964
127,1990,1979
121,1987,1988
117,1995,1984
