Achiral,Chiral A,Chiral B
3703,181,212
3425,317,354
3166,457,473
2899,573,624
2664,658,774
2402,798,896
2113,914,1069
1860,989,1247
1636,1079,1381
1362,1164,1570
1142,1228,1726
952,1302,1842
828,1380,1888
706,1464,1926
608,1503,1985
513,1518,2065
491,1486,2119
526,1484,2086
501,1480,2115
515,1469,2112
515,1424,2157
476,1452,2168
434,1436,2226
483,1431,2182
490,1404,2202
421,1385,2290
470,1380,2246
448,1359,2289
405,1362,2329
425,1345,2326
418,1359,2319
459,1309,2328
443,1290,2363
442,1294,2360
406,1312,2378
453,1298,2345
469,1278,2349
457,1275,2364
416,1304,2376
466,1257,2373
418,1243,2435
449,1215,2432
436,1211,2449
412,1206,2478
445,1175,2476
471,1165,2460
458,1169,2469
462,1165,2469
465,1174,2457
398,1207,2491
368,1223,2505
427,1183,2486
412,1179,2505
399,1179,2518
419,1144,2533
474,1123,2499
420,1134,2542
412,1115,2569
456,1110,2530
461,1096,2539
468,1077,2551
409,1112,2575
425,1101,2570
408,1064,2624
409,1061,2626
430,1044,2622
403,1005,2688
432,958,2706
433,961,2702
398,941,2757
386,949,2761
451,908,2737
419,908,2769
435,887,2774
437,897,2762
376,917,2803
401,885,2810
439,850,2807
425,842,2829
433,851,2812
437,843,2816
418,858,2820
404,848,2844
413,818,2865
458,797,2841
377,814,2905
348,817,2931
437,781,2878
420,754,2922
376,763,2957
396,744,2956
379,778,2939
420,737,2939
444,721,2931
397,728,2971
375,752,2969
398,726,2972
395,701,3000
386,673,3037
416,663,3017
402,673,3021
