Achiral,Chiral A,Chiral B
3703,181,212
3345,363,388
3079,505,512
2799,633,664
2526,745,825
2178,904,1014
1868,1091,1137
1607,1210,1279
1412,1274,1410
1198,1379,1519
1065,1443,1588
888,1455,1753
738,1469,1889
684,1432,1980
703,1444,1949
655,1454,1987
645,1460,1991
602,1490,2004
628,1427,2041
585,1479,2032
565,1486,2045
638,1443,2015
617,1429,2050
614,1360,2122
553,1372,2171
545,1366,2185
488,1367,2241
563,1312,2221
548,1323,2225
543,1303,2250
571,1301,2224
523,1337,2236
494,1310,2292
534,1328,2234
551,1317,2228
499,1278,2319
544,1281,2271
508,1300,2288
477,1326,2293
489,1290,2317
541,1276,2279
473,1300,2323
525,1289,2282
493,1309,2294
491,1310,2295
521,1294,2281
498,1279,2319
510,1284,2302
433,1317,2346
475,1311,2310
472,1280,2344
474,1279,2343
493,1293,2310
503,1256,2337
463,1273,2360
475,1275,2346
511,1262,2323
512,1241,2343
455,1277,2364
480,1256,2360
498,1239,2359
515,1210,2371
459,1238,2399
540,1184,2372
527,1214,2355
481,1230,2385
454,1238,2404
442,1230,2424
444,1242,2410
447,1234,2415
429,1217,2450
475,1208,2413
409,1247,2440
503,1210,2383
438,1231,2427
445,1213,2438
417,1223,2456
461,1204,2431
451,1214,2431
448,1213,2435
471,1231,2394
480,1216,2400
449,1233,2414
460,1243,2393
510,1212,2374
445,1236,2415
489,1234,2373
475,1259,2362
480,1258,2358
482,1222,2392
478,1248,2370
474,1207,2415
490,1230,2376
477,1238,2381
491,1268,2337
490,1272,2334
464,1293,2339
467,1274,2355
452,1283,2361
471,1276,2349
493,1262,2341
