Achiral,Chiral A,Chiral B
3703,181,212
3482,273,341
3300,360,436
3103,456,537
2879,536,681
2650,662,784
2385,814,897
2131,958,1007
1788,1157,1151
1542,1342,1212
1300,1481,1315
1104,1564,1428
890,1694,1512
778,1777,1541
682,1825,1589
595,1896,1605
498,1951,1647
512,1951,1633
464,1950,1682
444,1940,1712
402,1975,1719
478,1953,1665
448,1953,1695
418,1960,1718
474,1911,1711
432,1925,1739
400,1932,1764
394,1899,1803
353,1940,1803
406,1929,1761
418,1886,1792
438,1874,1784
406,1897,1793
362,1907,1827
407,1893,1796
362,1906,1828
382,1867,1847
368,1860,1868
397,1849,1850
382,1866,1848
405,1869,1822
321,1890,1885
375,1857,1864
360,1857,1879
353,1853,1890
343,1856,1897
346,1870,1880
367,1855,1874
363,1842,1891
392,1834,1870
380,1824,1892
378,1840,1878
337,1884,1875
379,1869,1848
307,1895,1894
336,1886,1874
358,1907,1831
318,1900,1878
401,1869,1826
380,1890,1826
356,1920,1820
372,1917,1807
369,1941,1786
368,1948,1780
375,1944,1777
328,1960,1808
347,1947,1802
339,1947,1810
311,1950,1835
366,1947,1783
380,1935,1781
335,1956,1805
337,1944,1815
308,1983,1805
326,1959,1811
313,1997,1786
363,1974,1759
364,1948,1784
331,1976,1789
368,1976,1752
328,1993,1775
350,1989,1757
356,1965,1775
339,2020,1737
364,2001,1731
374,1960,1762
347,2000,1749
342,2003,1751
345,2013,1738
346,2022,1728
318,2056,1722
351,1986,1759
339,1994,1763
355,2001,1740
363,2022,1711
366,2053,1677
347,2055,1694
369,2025,1702
340,2082,1674
335,2057,1704
352,2049,1695
