Achiral,Chiral A,Chiral B
3703,181,212
3619,222,255
3532,270,294
3440,327,329
3353,374,369
3246,405,445
3148,447,501
2999,514,583
2848,590,658
2723,635,738
2546,713,837
2348,780,968
2162,869,1065
1977,939,1180
1789,1018,1289
1604,1104,1388
1429,1171,1496
1259,1224,1613
1080,1290,1726
884,1381,1831
782,1412,1902
668,1447,1981
528,1519,2049
497,1528,2071
442,1548,2106
382,1558,2156
357,1561,2178
284,1585,2227
293,1577,2226
232,1596,2268
216,1620,2260
189,1621,2286
172,1626,2298
190,1614,2292
206,1607,2283
180,1610,2306
177,1622,2297
170,1606,2320
181,1602,2313
162,1597,2337
167,1574,2355
164,1595,2337
161,1602,2333
173,1585,2338
179,1595,2322
156,1580,2360
155,1578,2363
158,1556,2382
150,1573,2373
165,1560,2371
160,1554,2382
174,1540,2382
142,1547,2407
183,1551,2362
134,1561,2401
129,1559,2408
146,1558,2392
146,1569,2381
135,1557,2404
127,1563,2406
156,1547,2393
154,1562,2380
125,1585,2386
170,1564,2362
180,1544,2372
149,1557,2390
175,1572,2349
163,1557,2376
147,1567,2382
150,1561,2385
159,1560,2377
174,1553,2369
169,1555,2372
168,1557,2371
161,1544,2391
149,1548,2399
171,1517,2408
146,1529,2421
142,1554,2400
138,1532,2426
133,1539,2424
149,1529,2418
133,1549,2414
157,1528,2411
156,1545,2395
158,1554,2384
165,1548,2383
160,1539,2397
139,1552,2405
147,1543,2406
143,1529,2424
166,1551,2379
132,1576,2388
147,1554,2395
154,1555,2387
141,1569,2386
164,1580,2352
144,1579,2373
155,1567,2374
133,1582,2381
143,1578,2375
