Achiral,Chiral A,Chiral B
3703,181,212
3485,310,301
3265,440,391
3066,561,469
2860,673,563
2581,809,706
2307,953,836
2065,1077,954
1732,1338,1026
1411,1483,1202
1216,1646,1234
990,1821,1285
800,1935,1361
698,2033,1365
596,2107,1393
483,2167,1446
494,2209,1393
456,2234,1406
388,2267,1441
422,2259,1415
429,2279,1388
440,2276,1380
467,2276,1353
408,2336,1352
407,2329,1360
362,2375,1359
386,2364,1346
397,2370,1329
306,2441,1349
371,2396,1329
392,2409,1295
380,2438,1278
375,2441,1280
342,2490,1264
399,2444,1253
345,2491,1260
315,2497,1284
373,2492,1231
310,2549,1237
360,2522,1214
398,2496,1202
336,2543,1217
370,2525,1201
360,2562,1174
336,2568,1192
321,2591,1184
317,2575,1204
402,2547,1147
347,2617,1132
366,2591,1139
358,2604,1134
318,2648,1130
321,2638,1137
391,2562,1143
345,2598,1153
353,2620,1123
362,2587,1147
334,2613,1149
359,2616,1121
347,2618,1131
325,2632,1139
315,2631,1150
327,2629,1140
290,2664,1142
329,2649,1118
332,2650,1114
303,2663,1130
345,2629,1122
318,2644,1134
345,2608,1143
347,2603,1146
334,2608,1154
316,2617,1163
287,2645,1164
334,2611,1151
326,2651,1119
308,2666,1122
334,2658,1104
316,2662,1118
349,2655,1092
327,2657,1112
334,2661,1101
293,2703,1100
320,2697,1079
364,2662,1070
321,2692,1083
330,2670,1096
336,2662,1098
351,2643,1102
332,2669,1095
343,2663,1090
328,2689,1079
327,2672,1097
319,2671,1106
337,2678,1081
312,2687,1097
358,2649,1089
331,2677,1088
313,2705,1078
333,2695,1068
331,2691,1074
