Achiral,Chiral A,Chiral B
3703,181,212
3538,288,270
3373,376,347
3212,456,428
3005,532,559
2822,620,654
2620,690,786
2451,779,866
2236,904,956
2036,984,1076
1798,1084,1214
1522,1184,1390
1306,1286,1504
1099,1375,1622
915,1469,1712
769,1524,1803
662,1545,1889
558,1580,1958
485,1613,1998
448,1613,2035
456,1617,2023
426,1597,2073
402,1578,2116
394,1601,2101
350,1586,2160
386,1608,2102
335,1642,2119
362,1606,2128
307,1629,2160
285,1651,2160
357,1612,2127
356,1608,2132
350,1610,2136
304,1606,2186
290,1621,2185
290,1595,2211
290,1575,2231
334,1560,2202
328,1587,2181
321,1588,2187
289,1583,2224
307,1556,2233
330,1549,2217
282,1579,2235
303,1563,2230
331,1540,2225
319,1554,2223
287,1566,2243
326,1550,2220
318,1562,2216
315,1580,2201
305,1611,2180
267,1605,2224
279,1616,2201
277,1571,2248
329,1538,2229
275,1566,2255
302,1557,2237
294,1547,2255
321,1533,2242
317,1517,2262
338,1503,2255
263,1520,2313
263,1534,2299
327,1477,2292
278,1477,2341
270,1472,2354
321,1444,2331
288,1458,2350
279,1459,2358
306,1444,2346
303,1440,2353
268,1444,2384
293,1404,2399
280,1406,2410
302,1368,2426
285,1375,2436
274,1370,2452
260,1371,2465
310,1322,2464
279,1305,2512
282,1309,2505
263,1323,2510
306,1280,2510
262,1299,2535
305,1274,2517
317,1258,2521
277,1271,2548
264,1291,2541
279,1237,2580
292,1230,2574
288,1249,2559
247,1243,2606
278,1249,2569
279,1281,2536
287,1258,2551
275,1288,2533
281,1275,2540
305,1251,2540
299,1253,2544
245,1243,2608
