Achiral,Chiral A,Chiral B
3703,181,212
3431,335,330
3187,472,437
2938,603,555
2638,734,724
2349,913,834
2032,1081,983
1763,1238,1095
1512,1366,1218
1264,1485,1347
1091,1570,1435
897,1660,1539
786,1729,1581
670,1756,1670
646,1770,1680
582,1826,1688
466,1883,1747
517,1849,1730
517,1891,1688
499,1891,1706
509,1912,1675
484,1919,1693
459,1950,1687
475,1944,1677
500,1938,1658
461,1929,1706
480,1946,1670
465,1955,1676
458,1957,1681
446,1982,1668
432,1988,1676
496,1931,1669
419,1977,1700
386,1972,1738
427,1971,1698
415,1981,1700
403,2002,1691
464,1960,1672
426,1962,1708
476,1949,1671
435,1962,1699
475,1925,1696
435,1977,1684
451,1970,1675
414,1975,1707
458,1937,1701
410,1971,1715
443,1945,1708
415,1943,1738
411,1928,1757
416,1933,1747
391,1939,1766
409,1920,1767
414,1940,1742
430,1890,1776
400,1912,1784
443,1918,1735
477,1865,1754
398,1903,1795
411,1953,1732
433,1918,1745
366,1967,1763
438,1923,1735
405,1916,1775
400,1909,1787
422,1913,1761
443,1917,1736
402,1930,1764
465,1872,1759
403,1975,1718
409,1944,1743
394,1963,1739
388,1964,1744
404,1946,1746
415,1935,1746
381,1960,1755
429,1948,1719
433,1940,1723
446,1907,1743
452,1917,1727
426,1956,1714
376,1978,1742
413,1959,1724
423,1940,1733
430,1965,1701
447,1970,1679
434,1931,1731
400,1946,1750
409,1932,1755
446,1903,1747
381,1930,1785
418,1926,1752
390,1959,1747
399,1973,1724
400,1994,1702
411,2000,1685
388,1998,1710
442,2006,1648
397,2025,1674
436,2001,1659
430,2000,1666
