Achiral,Chiral A,Chiral B
3703,181,212
3686,190,220
3665,201,230
3656,215,225
3621,233,242
3579,243,274
3550,252,294
3520,269,307
3495,287,314
3474,298,324
3454,308,334
3428,320,348
3396,333,367
3340,361,395
3300,380,416
3270,386,440
3237,395,464
3192,402,502
3164,400,532
3123,420,553
3075,436,585
3025,459,612
2983,478,635
2920,512,664
2860,526,710
2785,563,748
2720,601,775
2630,637,829
2560,665,871
2518,687,891
2455,723,918
2425,739,932
2359,781,956
2271,819,1006
2205,859,1032
2127,880,1089
2020,932,1144
1941,953,1202
1835,990,1271
1741,1023,1332
1645,1054,1397
1530,1108,1458
1441,1128,1527
1337,1160,1599
1269,1171,1656
1154,1208,1734
1099,1234,1763
1044,1248,1804
966,1286,1844
898,1315,1883
816,1358,1922
757,1384,1955
699,1397,2000
632,1433,2031
590,1449,2057
524,1474,2098
479,1475,2142
433,1500,2163
384,1525,2187
361,1533,2202
320,1544,2232
301,1550,2245
255,1574,2267
220,1578,2298
188,1584,2324
163,1596,2337
152,1591,2353
144,1590,2362
112,1615,2369
129,1597,2370
106,1595,2395
78,1605,2413
80,1584,2432
78,1576,2442
82,1584,2430
78,1583,2435
44,1586,2466
45,1576,2475
60,1559,2477
53,1567,2476
45,1562,2489
50,1555,2491
57,1551,2488
53,1546,2497
55,1557,2484
57,1554,2485
54,1555,2487
63,1550,2483
70,1541,2485
43,1551,2502
51,1542,2503
57,1529,2510
49,1536,2511
54,1530,2512
47,1540,2509
62,1531,2503
54,1531,2511
47,1537,2512
49,1527,2520
56,1519,2521
57,1509,2530
