Achiral,Chiral A,Chiral B
3703,181,212
3429,310,357
3202,432,462
2993,512,591
2765,593,738
2528,705,863
2260,864,972
2043,1012,1041
1778,1137,1181
1537,1236,1323
1215,1373,1508
1040,1433,1623
872,1477,1747
745,1522,1829
696,1547,1853
588,1591,1917
537,1617,1942
503,1642,1951
452,1654,1990
445,1621,2030
481,1618,1997
399,1644,2053
440,1600,2056
416,1632,2048
442,1629,2025
423,1654,2019
416,1657,2023
393,1669,2034
400,1663,2033
367,1638,2091
391,1626,2079
440,1589,2067
430,1608,2058
410,1604,2082
395,1638,2063
335,1665,2096
381,1620,2095
388,1640,2068
414,1637,2045
408,1631,2057
410,1637,2049
401,1650,2045
419,1625,2052
356,1665,2075
401,1639,2056
376,1656,2064
372,1676,2048
343,1700,2053
368,1660,2068
414,1651,2031
359,1654,2083
367,1629,2100
364,1628,2104
356,1629,2111
302,1666,2128
316,1658,2122
310,1641,2145
349,1630,2117
345,1633,2118
367,1633,2096
377,1615,2104
356,1626,2114
376,1570,2150
387,1550,2159
363,1569,2164
363,1597,2136
330,1572,2194
387,1531,2178
348,1540,2208
394,1496,2206
353,1527,2216
348,1526,2222
353,1532,2211
354,1530,2212
368,1522,2206
367,1517,2212
341,1540,2215
371,1514,2211
407,1492,2197
394,1493,2209
329,1511,2256
397,1472,2227
390,1502,2204
362,1483,2251
387,1503,2206
368,1502,2226
382,1510,2204
346,1519,2231
347,1514,2235
322,1521,2253
346,1485,2265
360,1496,2240
365,1508,2223
355,1508,2233
397,1483,2216
353,1514,2229
392,1488,2216
366,1515,2215
399,1482,2215
375,1480,2241
305,1516,2275
