Achiral,Chiral A,Chiral B
3703,181,212
3535,248,313
3339,328,429
3158,399,539
2985,490,621
2721,636,739
2518,753,825
2250,901,945
1951,1072,1073
1656,1202,1238
1352,1381,1363
1129,1513,1454
954,1582,1560
811,1650,1635
694,1697,1705
600,1736,1760
525,1769,1802
478,1814,1804
432,1815,1849
398,1851,1847
337,1865,1894
346,1862,1888
359,1870,1867
338,1864,1894
336,1880,1880
402,1851,1843
366,1902,1828
350,1934,1812
286,1960,1850
314,1911,1871
278,1950,1868
348,1911,1837
299,1929,1868
323,1950,1823
332,1937,1827
309,1944,1843
302,1971,1823
307,1959,1830
354,1929,1813
331,1971,1794
326,1957,1813
364,1945,1787
285,1983,1828
354,1948,1794
288,1986,1822
337,1952,1807
260,1992,1844
291,1974,1831
266,1987,1843
282,1979,1835
305,1984,1807
276,1976,1844
285,1957,1854
361,1940,1795
302,1968,1826
293,1979,1824
294,1990,1812
304,1975,1817
300,1991,1805
322,1986,1788
336,1965,1795
282,2000,1814
319,1994,1783
310,1982,1804
310,1984,1802
342,1969,1785
311,1995,1790
323,2007,1766
286,2010,1800
305,2007,1784
294,2012,1790
311,2005,1780
281,2003,1812
277,2008,1811
288,2019,1789
278,2022,1796
296,2028,1772
254,2061,1781
292,2032,1772
327,2006,1763
335,1995,1766
335,2015,1746
267,2038,1791
291,2016,1789
275,2040,1781
313,2000,1783
300,2018,1778
296,2008,1792
292,2029,1775
275,2018,1803
283,2034,1779
315,2029,1752
298,2051,1747
312,2044,1740
298,2022,1776
266,2032,1798
283,2038,1775
302,2019,1775
299,2028,1769
289,2033,1774
276,2010,1810
