Achiral,Chiral A,Chiral B
3703,181,212
3695,183,218
3689,184,223
3680,191,225
3671,197,228
3658,197,241
3651,196,249
3641,205,250
3636,210,250
3629,214,253
3627,213,256
3627,212,257
3623,217,256
3610,225,261
3606,221,269
3600,219,277
3595,220,281
3583,224,289
3575,229,292
3559,236,301
3551,245,300
3548,245,303
3545,245,306
3538,252,306
3530,252,314
3528,257,311
3518,261,317
3508,269,319
3503,273,320
3502,277,317
3491,286,319
3479,298,319
3453,309,334
3434,316,346
3418,322,356
3402,333,361
3389,342,365
3373,352,371
3358,355,383
3334,365,397
3321,373,402
3302,380,414
3293,386,417
3277,390,429
3263,397,436
3245,406,445
3230,414,452
3215,420,461
3201,430,465
3183,440,473
3166,448,482
3148,460,488
3133,462,501
3110,474,512
3086,489,521
3073,488,535
3049,492,555
3034,490,572
3020,488,588
3005,502,589
2981,514,601
2953,530,613
2932,538,626
2920,543,633
2901,551,644
2876,563,657
2855,569,672
2829,578,689
2801,585,710
2789,592,715
2774,596,726
2750,608,738
2732,612,752
2708,619,769
2686,628,782
2662,629,805
2635,643,818
2624,646,826
2597,661,838
2587,662,847
2574,670,852
2550,686,860
2529,703,864
2498,720,878
2473,724,899
2442,740,914
2431,743,922
2418,741,937
2397,741,958
2348,760,988
2321,770,1005
2296,780,1020
2269,793,1034
2260,796,1040
2241,807,1048
2215,814,1067
2189,822,1085
2173,825,1098
2148,833,1115
2117,845,1134
2087,854,1155
