Achiral,Chiral A,Chiral B
3703,181,212
3476,303,317
3240,410,446
3023,521,552
2763,655,678
2489,799,808
2218,965,913
1965,1098,1033
1755,1208,1133
1481,1329,1286
1235,1407,1454
940,1563,1593
786,1634,1676
735,1664,1697
622,1725,1749
565,1755,1776
488,1799,1809
528,1784,1784
415,1851,1830
538,1798,1760
461,1847,1788
447,1883,1766
487,1841,1768
525,1827,1744
508,1809,1779
454,1851,1791
451,1876,1769
438,1842,1816
474,1863,1759
442,1888,1766
428,1916,1752
412,1909,1775
416,1897,1783
407,1951,1738
434,1930,1732
438,1911,1747
438,1893,1765
401,1948,1747
373,1971,1752
435,1933,1728
441,1904,1751
383,1955,1758
394,1965,1737
393,1942,1761
406,1959,1731
395,1960,1741
390,1988,1718
369,1980,1747
389,1968,1739
371,2007,1718
386,1997,1713
421,1996,1679
378,1999,1719
381,2006,1709
378,2057,1661
415,2038,1643
424,2030,1642
395,2085,1616
422,2066,1608
359,2105,1632
378,2118,1600
385,2089,1622
416,2081,1599
422,2051,1623
377,2084,1635
358,2113,1625
367,2075,1654
386,2072,1638
419,2100,1577
363,2112,1621
390,2093,1613
356,2122,1618
403,2089,1604
371,2133,1592
381,2104,1611
394,2099,1603
383,2120,1593
370,2116,1610
409,2079,1608
366,2105,1625
408,2109,1579
382,2162,1552
340,2143,1613
346,2155,1595
428,2121,1547
415,2112,1569
347,2175,1574
371,2160,1565
335,2167,1594
369,2131,1596
399,2116,1581
377,2088,1631
394,2095,1607
366,2130,1600
398,2122,1576
338,2140,1618
377,2103,1616
354,2129,1613
344,2129,1623
389,2089,1618
402,2077,1617
