Achiral,Chiral A,Chiral B
3703,181,212
3405,331,360
3158,461,477
2877,621,598
2596,754,746
2307,900,889
2017,1068,1011
1670,1283,1143
1455,1378,1263
1208,1535,1353
970,1655,1471
873,1732,1491
772,1808,1516
610,1915,1571
657,1902,1537
619,1928,1549
552,1960,1584
540,1985,1571
522,1999,1575
490,2002,1604
500,1995,1601
484,2013,1599
454,1993,1649
485,1953,1658
457,2006,1633
439,1964,1693
417,1961,1718
455,1932,1709
427,1965,1704
457,1952,1687
468,1934,1694
466,1940,1690
424,1951,1721
464,1922,1710
439,1954,1703
457,1934,1705
479,1904,1713
481,1897,1718
468,1915,1713
445,1932,1719
447,1933,1716
459,1911,1726
439,1913,1744
400,1919,1777
429,1910,1757
457,1872,1767
457,1871,1768
448,1850,1798
464,1842,1790
451,1873,1772
456,1889,1751
499,1867,1730
411,1921,1764
428,1911,1757
445,1922,1729
467,1927,1702
465,1973,1658
477,1988,1631
446,1973,1677
435,1983,1678
392,2018,1686
428,2010,1658
469,2012,1615
427,2005,1664
428,1983,1685
450,1974,1672
473,1981,1642
417,2019,1660
410,2060,1626
427,2051,1618
454,2046,1596
414,2045,1637
424,2067,1605
451,2012,1633
441,2073,1582
480,2025,1591
438,2045,1613
440,2051,1605
447,2050,1599
456,2014,1626
461,2001,1634
412,2035,1649
437,2019,1640
460,2016,1620
334,2060,1702
415,2042,1639
439,2035,1622
422,2024,1650
392,2015,1689
398,2029,1669
427,1994,1675
383,2021,1692
385,2019,1692
475,1950,1671
462,1944,1690
439,1947,1710
457,1968,1671
487,1934,1675
441,1951,1704
427,1932,1737
405,1960,1731
