Achiral,Chiral A,Chiral B
3703,181,212
3487,290,319
3272,382,442
3040,479,577
2805,594,697
2552,725,819
2305,843,948
2031,999,1066
1696,1164,1236
1463,1256,1377
1172,1367,1557
1016,1400,1680
824,1454,1818
698,1505,1893
639,1531,1926
575,1537,1984
515,1537,2044
489,1544,2063
471,1541,2084
439,1512,2145
432,1525,2139
420,1518,2158
436,1500,2160
444,1472,2180
376,1510,2210
382,1521,2193
371,1523,2202
351,1540,2205
396,1496,2204
385,1491,2220
353,1508,2235
385,1461,2250
403,1459,2234
375,1465,2256
341,1476,2279
381,1439,2276
359,1461,2276
414,1424,2258
367,1435,2294
374,1452,2270
386,1435,2275
405,1436,2255
350,1441,2305
358,1436,2302
367,1442,2287
343,1444,2309
361,1471,2264
348,1488,2260
371,1457,2268
365,1460,2271
359,1470,2267
318,1481,2297
365,1469,2262
363,1435,2298
355,1418,2323
311,1443,2342
327,1404,2365
344,1386,2366
343,1385,2368
311,1395,2390
366,1372,2358
340,1386,2370
371,1388,2337
361,1370,2365
331,1395,2370
351,1381,2364
316,1363,2417
349,1375,2372
325,1371,2400
363,1364,2369
332,1370,2394
362,1346,2388
343,1372,2381
332,1346,2418
335,1369,2392
373,1344,2379
361,1350,2385
344,1359,2393
341,1350,2405
337,1353,2406
322,1382,2392
355,1347,2394
347,1346,2403
317,1342,2437
304,1354,2438
336,1347,2413
317,1379,2400
362,1359,2375
295,1386,2415
318,1373,2405
351,1338,2407
382,1311,2403
365,1309,2422
363,1274,2459
315,1332,2449
349,1312,2435
344,1307,2445
319,1298,2479
347,1288,2461
330,1276,2490
394,1259,2443
