Achiral,Chiral A,Chiral B
14776,813,795
13681,1329,1374
12761,1818,1805
11810,2350,2224
10824,2845,2715
9783,3304,3297
8623,3912,3849
7506,4513,4365
6342,5139,4903
5393,5599,5392
4554,6101,5729
3933,6458,5993
3365,6734,6285
2895,6973,6516
2595,7175,6614
2424,7295,6665
2273,7386,6725
2134,7503,6747
2005,7545,6834
1944,7623,6817
1926,7618,6840
1901,7606,6877
1798,7630,6956
1820,7601,6963
1808,7639,6937
1887,7592,6905
1812,7627,6945
1854,7667,6863
1762,7708,6914
1757,7725,6902
1736,7834,6814
1732,7914,6738
1811,7885,6688
1718,7884,6782
1687,7954,6743
1748,7865,6771
1662,7914,6808
1661,7899,6824
1730,7832,6822
1769,7827,6788
1717,7828,6839
1720,7801,6863
1699,7850,6835
1730,7895,6759
1729,7884,6771
1721,7915,6748
1699,7908,6777
1587,7991,6806
1649,7947,6788
1549,7978,6857
1617,7935,6832
1707,7854,6823
1684,7895,6805
1567,7949,6868
1625,7925,6834
1622,7900,6862
1657,7923,6804
1627,7881,6876
1611,7916,6857
1640,7904,6840
1635,7935,6814
1664,7931,6789
1763,7865,6756
1599,7997,6788
1691,7986,6707
1624,7990,6770
1553,8025,6806
1563,8025,6796
1559,8036,6789
1691,7918,6775
1715,7989,6680
1567,8047,6770
1618,7984,6782
1520,8000,6864
1535,7991,6858
1535,7994,6855
1568,8002,6814
1602,8001,6781
1542,7991,6851
1553,7982,6849
1571,8018,6795
1613,8007,6764
1671,7952,6761
1553,8002,6829
1584,7984,6816
1475,8020,6889
1538,7965,6881
1614,7939,6831
1556,7995,6833
1502,8069,6813
1593,7992,6799
1529,8054,6801
1608,8029,6747
1512,8084,6788
1616,8015,6753
1499,8088,6797
1585,8072,6727
1453,8134,6797
1553,8060,6771
1599,8085,6700
1561,8071,6752
1563,8053,6768
1550,8015,6819
1455,8113,6816
1539,8021,6824
1605,7963,6816
1610,7945,6829
1569,7942,6873
1547,7984,6853
1546,8018,6820
1568,7961,6855
1523,7990,6871
1604,7902,6878
1514,7939,6931
1522,7985,6877
1524,8023,6837
1447,8037,6900
1526,8033,6825
1476,8093,6815
1558,8075,6751
1542,8100,6742
1558,8108,6718
1475,8151,6758
1452,8127,6805
1448,8122,6814
1509,8091,6784
1542,8091,6751
1465,8140,6779
1497,8114,6773
1522,8065,6797
1507,8109,6768
1414,8176,6794
1457,8202,6725
1510,8133,6741
1457,8144,6783
1506,8214,6664
1530,8157,6697
1486,8157,6741
1539,8123,6722
1472,8151,6761
1476,8201,6707
1480,8176,6728
1422,8249,6713
1473,8208,6703
1503,8165,6716
1487,8200,6697
1473,8201,6710
1469,8262,6653
1528,8285,6571
1480,8298,6606
1526,8272,6586
1409,8330,6645
1509,8293,6582
1512,8343,6529
1512,8330,6542
1486,8277,6621
1481,8345,6558
1481,8399,6504
1479,8382,6523
1491,8406,6487
1586,8354,6444
1495,8398,6491
1440,8420,6524
1393,8454,6537
1436,8450,6498
1514,8358,6512
1508,8378,6498
1610,8318,6456
1511,8403,6470
1527,8381,6476
1462,8428,6494
1541,8372,6471
1560,8366,6458
1552,8407,6425
1499,8387,6498
1548,8365,6471
1373,8459,6552
1443,8380,6561
1606,8380,6398
1491,8436,6457
1455,8436,6493
1443,8432,6509
1437,8454,6493
1469,8413,6502
1476,8435,6473
1454,8470,6460
1478,8392,6514
1490,8438,6456
1535,8422,6427
1398,8490,6496
1427,8476,6481
1509,8435,6440
1497,8409,6478
1515,8368,6501
1475,8449,6460
1430,8434,6520
1553,8397,6434
1465,8434,6485
1486,8454,6444
1447,8451,6486
1489,8370,6525
1504,8363,6517
1519,8367,6498
1492,8350,6542
1467,8356,6561
1432,8313,6639
1425,8381,6578
1398,8434,6552
1499,8371,6514
1423,8408,6553
1496,8365,6523
1543,8361,6480
1475,8377,6532
1417,8404,6563
1361,8405,6618
1453,8312,6619
1457,8345,6582
1446,8302,6636
1419,8354,6611
1441,8362,6581
1470,8316,6598
1444,8277,6663
1488,8316,6580
1490,8367,6527
1543,8329,6512
1426,8353,6605
1497,8308,6579
1407,8395,6582
1444,8360,6580
1389,8377,6618
1481,8332,6571
1508,8281,6595
1410,8366,6608
1508,8321,6555
1385,8414,6585
1405,8344,6635
1402,8368,6614
1420,8365,6599
1462,8350,6572
1465,8297,6622
1421,8396,6567
1480,8326,6578
1477,8350,6557
1453,8300,6631
1432,8333,6619
1507,8358,6519
1446,8345,6593
1489,8356,6539
1526,8329,6529
1431,8378,6575
1474,8398,6512
