Achiral,Chiral A,Chiral B
3703,181,212
3429,304,363
3177,433,486
2894,529,673
2620,656,820
2373,746,977
2095,899,1102
1775,1024,1297
1476,1125,1495
1245,1186,1665
1009,1258,1829
923,1287,1886
817,1333,1946
743,1349,2004
731,1326,2039
651,1344,2101
617,1348,2131
598,1352,2146
562,1356,2178
526,1329,2241
502,1332,2262
530,1322,2244
472,1353,2271
520,1324,2252
537,1350,2209
544,1312,2240
491,1303,2302
483,1289,2324
511,1252,2333
525,1246,2325
476,1277,2343
481,1259,2356
481,1231,2384
456,1251,2389
480,1223,2393
438,1259,2399
492,1212,2392
439,1208,2449
406,1225,2465
506,1166,2424
468,1191,2437
451,1213,2432
431,1195,2470
458,1145,2493
460,1142,2494
459,1139,2498
398,1156,2542
419,1160,2517
436,1142,2518
398,1145,2553
379,1170,2547
427,1138,2531
403,1146,2547
401,1140,2555
410,1133,2553
358,1147,2591
417,1094,2585
430,1085,2581
442,1090,2564
431,1078,2587
467,1095,2534
406,1107,2583
411,1099,2586
414,1086,2596
415,1112,2569
433,1090,2573
444,1092,2560
383,1135,2578
389,1112,2595
406,1125,2565
404,1080,2612
418,1107,2571
407,1068,2621
403,1056,2637
413,1060,2623
408,1058,2630
406,1080,2610
376,1100,2620
402,1097,2597
390,1074,2632
369,1119,2608
471,1084,2541
430,1077,2589
408,1088,2600
387,1101,2608
394,1071,2631
367,1067,2662
403,1053,2640
408,1019,2669
388,1055,2653
396,1058,2642
391,1065,2640
397,1057,2642
427,1017,2652
362,1035,2699
355,1017,2724
377,1029,2690
414,1024,2658
451,1000,2645
401,1038,2657
378,1027,2691
