Achiral,Chiral A,Chiral B
3703,181,212
3601,226,269
3489,281,326
3387,329,380
3282,388,426
3120,486,490
2959,547,590
2785,624,687
2610,693,793
2452,774,870
2266,854,976
2058,945,1093
1848,1044,1204
1686,1122,1288
1492,1228,1376
1306,1332,1458
1170,1370,1556
1013,1467,1616
882,1517,1697
764,1578,1754
676,1599,1821
599,1606,1891
517,1649,1930
442,1673,1981
376,1702,2018
334,1706,2056
296,1700,2100
249,1711,2136
209,1732,2155
248,1689,2159
197,1707,2192
218,1703,2175
182,1725,2189
190,1731,2175
192,1721,2183
211,1713,2172
195,1718,2183
197,1702,2197
189,1714,2193
192,1706,2198
214,1692,2190
191,1709,2196
202,1702,2192
180,1709,2207
198,1672,2226
173,1698,2225
196,1684,2216
186,1676,2234
174,1686,2236
204,1686,2206
163,1694,2239
175,1686,2235
178,1663,2255
189,1669,2238
179,1681,2236
161,1664,2271
173,1651,2272
185,1656,2255
207,1631,2258
162,1664,2270
178,1661,2257
177,1664,2255
173,1657,2266
171,1672,2253
157,1674,2265
197,1653,2246
196,1638,2262
177,1651,2268
147,1650,2299
189,1649,2258
197,1642,2257
182,1652,2262
172,1640,2284
185,1641,2270
144,1661,2291
198,1643,2255
179,1640,2277
141,1665,2290
178,1630,2288
153,1630,2313
154,1641,2301
193,1626,2277
187,1600,2309
179,1606,2311
181,1606,2309
171,1609,2316
160,1601,2335
147,1613,2336
185,1570,2341
185,1573,2338
194,1558,2344
144,1588,2364
126,1585,2385
158,1584,2354
168,1591,2337
140,1587,2369
163,1588,2345
157,1591,2348
163,1593,2340
156,1596,2344
162,1605,2329
