Achiral,Chiral A,Chiral B
1123,135150,125871
1203,135095,125846
1127,135148,125869
1141,135149,125854
1130,135157,125857
1145,135206,125793
1198,135124,125822
1123,135169,125852
1119,135179,125846
1041,135179,125924
1133,135117,125894
1090,135150,125904
1098,135125,125921
1128,135117,125899
1070,135139,125935
1137,135111,125896
1109,135084,125951
1162,135092,125890
1055,135200,125889
1075,135177,125892
1174,135130,125840
1144,135141,125859
1102,135168,125874
1089,135168,125887
1053,135135,125956
1066,135103,125975
1118,135111,125915
1037,135170,125937
1159,135088,125897
1130,135106,125908
1065,135163,125916
1052,135185,125907
1093,135186,125865
1066,135208,125870
1153,135207,125784
1024,135254,125866
1033,135212,125899
1077,135197,125870
1071,135175,125898
1105,135204,125835
1079,135193,125872
1158,135140,125846
1071,135183,125890
1099,135111,125934
1126,135147,125871
1121,135179,125844
1107,135185,125852
1055,135162,125927
1115,135132,125897
1106,135126,125912
1132,135145,125867
1065,135168,125911
1042,135226,125876
1157,135188,125799
1073,135210,125861
1120,135173,125851
1077,135172,125895
1109,135136,125899
1108,135153,125883
1052,135208,125884
1056,135219,125869
1137,135141,125866
1137,135144,125863
1079,135187,125878
1095,135122,125927
1040,135162,125942
1031,135228,125885
1098,135226,125820
1099,135228,125817
1062,135250,125832
1084,135156,125904
1116,135162,125866
1043,135209,125892
1061,135180,125903
1020,135201,125923
1068,135133,125943
1137,135116,125891
1006,135154,125984
1053,135163,125928
1062,135157,125925
1011,135186,125947
1042,135123,125979
1078,135113,125953
1111,135122,125911
1058,135197,125889
1109,135134,125901
1085,135133,125926
1041,135175,125928
1003,135161,125980
1084,135115,125945
1102,135163,125879
1037,135175,125932
1068,135115,125961
997,135127,126020
1057,135093,125994
1079,135114,125951
1042,135118,125984
1056,135063,126025
981,135170,125993
1086,135113,125945
1076,135095,125973
1045,135110,125989
1100,135102,125942
1079,135120,125945
1079,135135,125930
1096,135134,125914
1018,135169,125957
1019,135133,125992
1038,135161,125945
1031,135176,125937
1063,135177,125904
1085,135155,125904
1136,135150,125858
1098,135156,125890
1057,135195,125892
1037,135215,125892
1026,135175,125943
1059,135201,125884
1027,135251,125866
1094,135238,125812
1062,135251,125831
1069,135239,125836
1086,135242,125816
1022,135285,125837
1053,135296,125795
1069,135277,125798
942,135370,125832
995,135370,125779
988,135353,125803
1040,135370,125734
