Achiral,Chiral A,Chiral B
14776,813,795
14407,1003,974
14037,1195,1152
13675,1359,1350
13322,1490,1572
12882,1685,1817
12461,1885,2038
11939,2132,2313
11338,2382,2664
10793,2584,3007
10141,2886,3357
9532,3186,3666
8845,3494,4045
8194,3807,4383
7368,4247,4769
6630,4617,5137
5877,4971,5536
5109,5350,5925
4447,5673,6264
3775,5958,6651
3186,6166,7032
2682,6371,7331
2275,6529,7580
2004,6668,7712
1716,6760,7908
1502,6830,8052
1270,6918,8196
1100,6996,8288
979,7032,8373
930,7058,8396
865,7107,8412
854,7090,8440
761,7169,8454
750,7202,8432
688,7218,8478
712,7207,8465
693,7214,8477
673,7215,8496
727,7168,8489
663,7237,8484
679,7271,8434
714,7231,8439
683,7251,8450
697,7228,8459
671,7194,8519
679,7199,8506
679,7166,8539
608,7211,8565
689,7153,8542
683,7159,8542
645,7141,8598
642,7163,8579
629,7163,8592
617,7197,8570
668,7191,8525
605,7189,8590
615,7193,8576
633,7188,8563
567,7212,8605
661,7128,8595
681,7081,8622
617,7072,8695
622,7043,8719
619,7048,8717
623,7046,8715
587,7064,8733
605,7061,8718
580,7073,8731
602,7045,8737
545,7089,8750
575,7090,8719
534,7116,8734
565,7066,8753
597,7075,8712
559,7057,8768
628,7037,8719
602,7030,8752
611,7015,8758
566,7037,8781
602,7015,8767
648,6976,8760
601,6978,8805
568,7034,8782
595,6993,8796
586,7022,8776
552,7041,8791
566,7028,8790
549,7020,8815
564,7015,8805
502,7051,8831
568,7025,8791
569,7013,8802
573,7044,8767
537,7026,8821
520,6981,8883
606,6986,8792
550,6982,8852
521,7019,8844
557,7027,8800
581,7000,8803
535,7002,8847
522,7024,8838
536,7020,8828
569,6997,8818
593,7014,8777
545,7016,8823
555,7016,8813
543,6969,8872
523,7002,8859
552,7025,8807
574,6982,8828
524,7047,8813
566,7023,8795
515,7049,8820
509,7051,8824
538,7022,8824
566,7054,8764
564,7023,8797
542,7041,8801
556,7023,8805
537,7052,8795
508,7028,8848
542,6994,8848
497,7028,8859
548,7005,8831
566,6980,8838
523,6999,8862
525,7021,8838
602,6967,8815
530,7018,8836
525,7023,8836
554,6996,8834
558,6992,8834
504,7022,8858
486,7014,8884
526,7003,8855
556,6984,8844
508,7044,8832
545,6987,8852
541,6969,8874
548,6970,8866
515,6990,8879
564,6970,8850
515,6958,8911
511,6988,8885
519,6954,8911
585,6939,8860
510,6983,8891
555,6955,8874
497,6980,8907
567,6950,8867
520,6954,8910
542,6942,8900
557,6941,8886
512,6951,8921
514,6940,8930
553,6925,8906
550,6906,8928
543,6907,8934
537,6907,8940
529,6906,8949
541,6876,8967
467,6915,9002
516,6877,8991
573,6854,8957
525,6858,9001
502,6842,9040
516,6831,9037
507,6853,9024
525,6837,9022
532,6828,9024
518,6818,9048
514,6824,9046
526,6797,9061
556,6778,9050
527,6788,9069
542,6816,9026
551,6804,9029
530,6836,9018
527,6842,9015
502,6833,9049
535,6831,9018
535,6833,9016
520,6824,9040
503,6778,9103
514,6803,9067
494,6791,9099
546,6778,9060
469,6795,9120
509,6815,9060
495,6801,9088
533,6788,9063
518,6797,9069
591,6739,9054
535,6780,9069
508,6782,9094
541,6775,9068
539,6769,9076
507,6811,9066
501,6789,9094
500,6813,9071
553,6805,9026
483,6826,9075
544,6800,9040
536,6798,9050
503,6799,9082
522,6765,9097
467,6793,9124
518,6765,9101
573,6712,9099
522,6752,9110
525,6714,9145
512,6710,9162
512,6700,9172
537,6709,9138
547,6699,9138
513,6695,9176
526,6718,9140
524,6697,9163
496,6659,9229
531,6663,9190
529,6675,9180
535,6642,9207
503,6625,9256
550,6624,9210
463,6677,9244
513,6672,9199
497,6685,9202
536,6638,9210
515,6667,9202
521,6696,9167
480,6689,9215
541,6636,9207
466,6668,9250
522,6638,9224
564,6577,9243
482,6583,9319
518,6580,9286
533,6588,9263
546,6603,9235
548,6587,9249
543,6579,9262
456,6628,9300
528,6570,9286
497,6608,9279
545,6591,9248
454,6641,9289
516,6603,9265
505,6617,9262
494,6633,9257
534,6598,9252
