Achiral,Chiral A,Chiral B
3703,181,212
3593,236,267
3479,286,331
3349,365,382
3201,434,461
3021,503,572
2872,587,637
2709,677,710
2500,785,811
2279,887,930
2074,993,1029
1858,1092,1146
1635,1214,1247
1479,1289,1328
1280,1391,1425
1142,1456,1498
947,1558,1591
780,1648,1668
711,1701,1684
574,1769,1753
518,1790,1788
384,1854,1858
359,1870,1867
321,1881,1894
269,1903,1924
236,1912,1948
256,1910,1930
267,1896,1933
246,1892,1958
234,1886,1976
240,1891,1965
236,1897,1963
241,1883,1972
252,1873,1971
228,1874,1994
236,1872,1988
230,1867,1999
235,1859,2002
232,1858,2006
187,1893,2016
220,1861,2015
223,1872,2001
231,1851,2014
244,1848,2004
219,1857,2020
236,1854,2006
246,1844,2006
201,1862,2033
202,1865,2029
205,1839,2052
238,1836,2022
195,1865,2036
199,1850,2047
225,1829,2042
165,1835,2096
222,1818,2056
222,1817,2057
205,1841,2050
198,1814,2084
202,1808,2086
196,1803,2097
226,1789,2081
186,1809,2101
186,1791,2119
196,1816,2084
220,1787,2089
239,1798,2059
215,1783,2098
167,1823,2106
201,1806,2089
217,1787,2092
193,1793,2110
165,1779,2152
202,1782,2112
168,1780,2148
201,1758,2137
208,1755,2133
203,1749,2144
175,1775,2146
164,1766,2166
162,1757,2177
206,1719,2171
199,1722,2175
185,1716,2195
187,1725,2184
183,1704,2209
206,1709,2181
215,1704,2177
177,1709,2210
172,1700,2224
195,1695,2206
197,1699,2200
181,1711,2204
195,1714,2187
184,1696,2216
171,1720,2205
185,1701,2210
182,1700,2214
199,1701,2196
193,1687,2216
207,1692,2197
