Achiral,Chiral A,Chiral B
3703,181,212
3385,328,383
3122,454,520
2812,603,681
2480,728,888
2208,846,1042
1882,952,1262
1586,1054,1456
1389,1112,1595
1201,1178,1717
988,1242,1866
862,1285,1949
802,1308,1986
732,1279,2085
700,1262,2134
633,1245,2218
631,1229,2236
567,1280,2249
559,1306,2231
604,1271,2221
608,1270,2218
639,1247,2210
544,1266,2286
540,1264,2292
534,1217,2345
530,1201,2365
550,1138,2408
561,1119,2416
533,1074,2489
478,1090,2528
498,1043,2555
516,1002,2578
523,988,2585
456,1012,2628
487,1010,2599
500,974,2622
484,993,2619
488,983,2625
535,951,2610
478,947,2671
516,914,2666
468,945,2683
414,925,2757
479,893,2724
511,887,2698
468,877,2751
445,840,2811
498,826,2772
439,826,2831
461,794,2841
505,812,2779
507,785,2804
473,745,2878
458,772,2866
479,753,2864
455,749,2892
471,728,2897
459,708,2929
476,668,2952
432,670,2994
456,642,2998
454,634,3008
488,626,2982
440,657,2999
450,632,3014
484,612,3000
446,609,3041
455,579,3062
425,596,3075
448,567,3081
409,544,3143
439,531,3126
431,525,3140
440,523,3133
414,502,3180
404,522,3170
382,518,3196
430,522,3144
433,521,3142
466,488,3142
449,470,3177
453,481,3162
460,485,3151
413,482,3201
417,493,3186
406,476,3214
425,481,3190
417,463,3216
368,485,3243
425,460,3211
457,423,3216
399,431,3266
416,432,3248
466,402,3228
462,392,3242
393,428,3275
402,424,3270
440,385,3271
381,395,3320
420,379,3297
399,375,3322
