Achiral,Chiral A,Chiral B
3703,181,212
3539,283,274
3378,374,344
3233,448,415
3050,532,514
2830,640,626
2620,745,731
2377,881,838
2060,1034,1002
1854,1134,1108
1549,1278,1269
1276,1433,1387
1088,1507,1501
910,1570,1616
808,1645,1643
633,1736,1727
549,1760,1787
464,1773,1859
379,1803,1914
348,1805,1943
358,1787,1951
362,1805,1929
318,1824,1954
332,1792,1972
318,1801,1977
320,1794,1982
340,1770,1986
287,1787,2022
310,1788,1998
276,1785,2035
309,1779,2008
348,1758,1990
321,1754,2021
342,1743,2011
290,1770,2036
285,1742,2069
319,1738,2039
287,1737,2072
339,1717,2040
316,1724,2056
318,1722,2056
299,1715,2082
314,1715,2067
326,1726,2044
330,1732,2034
321,1741,2034
282,1746,2068
269,1764,2063
284,1745,2067
288,1760,2048
286,1740,2070
282,1723,2091
245,1744,2107
316,1722,2058
311,1711,2074
329,1713,2054
246,1758,2092
282,1760,2054
266,1765,2065
269,1758,2069
309,1743,2044
301,1739,2056
327,1741,2028
365,1732,1999
290,1734,2072
317,1699,2080
320,1687,2089
282,1703,2111
283,1703,2110
291,1687,2118
257,1689,2150
275,1681,2140
277,1661,2158
276,1664,2156
286,1665,2145
317,1648,2131
274,1668,2154
290,1642,2164
296,1637,2163
306,1629,2161
267,1628,2201
285,1626,2185
304,1609,2183
268,1633,2195
297,1622,2177
334,1617,2145
269,1634,2193
273,1662,2161
303,1638,2155
307,1611,2178
301,1639,2156
291,1647,2158
284,1618,2194
284,1621,2191
319,1635,2142
280,1624,2192
282,1611,2203
259,1626,2211
311,1595,2190
292,1591,2213
250,1612,2234
