Achiral,Chiral A,Chiral B
3703,181,212
3405,312,379
3099,452,545
2782,586,728
2518,711,867
2220,831,1045
1932,970,1194
1650,1090,1356
1371,1203,1522
1115,1257,1724
898,1337,1861
819,1325,1952
732,1370,1994
627,1386,2083
632,1366,2098
546,1409,2141
470,1423,2203
534,1372,2190
530,1367,2199
490,1363,2243
525,1336,2235
512,1333,2251
461,1321,2314
497,1292,2307
495,1294,2307
507,1273,2316
441,1279,2376
383,1283,2430
467,1259,2370
452,1272,2372
427,1266,2403
493,1242,2361
426,1272,2398
438,1252,2406
472,1220,2404
456,1230,2410
453,1219,2424
444,1218,2434
397,1229,2470
488,1185,2423
421,1231,2444
422,1238,2436
450,1223,2423
418,1232,2446
414,1258,2424
432,1260,2404
438,1275,2383
409,1259,2428
444,1227,2425
385,1252,2459
399,1242,2455
419,1239,2438
474,1230,2392
417,1244,2435
456,1212,2428
427,1227,2442
479,1202,2415
461,1171,2464
487,1165,2444
479,1192,2425
454,1191,2451
446,1181,2469
438,1197,2461
443,1199,2454
393,1219,2484
430,1194,2472
431,1177,2488
416,1183,2497
427,1168,2501
378,1194,2524
474,1146,2476
387,1187,2522
424,1188,2484
386,1213,2497
447,1168,2481
370,1179,2547
411,1152,2533
437,1134,2525
445,1114,2537
433,1081,2582
425,1108,2563
488,1098,2510
418,1102,2576
440,1055,2601
384,1100,2612
397,1109,2590
420,1117,2559
413,1078,2605
439,1088,2569
388,1104,2604
419,1057,2620
407,1054,2635
443,1058,2595
368,1079,2649
419,1118,2559
424,1068,2604
433,1070,2593
439,1046,2611
450,1028,2618
406,1053,2637
432,1024,2640
