Achiral,Chiral A,Chiral B
3703,181,212
3571,251,274
3434,327,335
3302,406,388
3160,473,463
2972,573,551
2823,654,619
2658,763,675
2506,854,736
2304,941,851
2093,1057,946
1940,1166,990
1698,1311,1087
1521,1417,1158
1335,1519,1242
1167,1619,1310
962,1731,1403
816,1788,1492
733,1840,1523
608,1904,1584
451,1996,1649
385,2022,1689
386,2010,1700
307,2050,1739
292,2048,1756
256,2055,1785
226,2057,1813
251,2046,1799
218,2088,1790
242,2075,1779
209,2074,1813
263,2067,1766
213,2111,1772
236,2095,1765
221,2116,1759
234,2129,1733
213,2139,1744
189,2162,1745
246,2156,1694
212,2188,1696
235,2185,1676
231,2188,1677
215,2207,1674
237,2205,1654
175,2238,1683
214,2235,1647
210,2247,1639
237,2231,1628
186,2262,1648
202,2249,1645
219,2259,1618
196,2276,1624
198,2291,1607
251,2252,1593
193,2277,1626
204,2287,1605
207,2278,1611
183,2281,1632
216,2284,1596
211,2290,1595
189,2319,1588
210,2281,1605
216,2281,1599
194,2311,1591
200,2307,1589
200,2303,1593
219,2291,1586
228,2295,1573
233,2300,1563
236,2309,1551
219,2310,1567
198,2339,1559
181,2353,1562
194,2344,1558
209,2337,1550
205,2337,1554
182,2349,1565
212,2339,1545
194,2343,1559
220,2349,1527
182,2374,1540
203,2366,1527
215,2372,1509
180,2416,1500
176,2401,1519
189,2386,1521
197,2376,1523
236,2357,1503
181,2372,1543
197,2373,1526
182,2380,1534
185,2361,1550
173,2386,1537
195,2379,1522
158,2417,1521
231,2371,1494
168,2402,1526
197,2389,1510
212,2382,1502
208,2381,1507
189,2407,1500
