Achiral,Chiral A,Chiral B
3703,181,212
3385,359,352
3089,524,483
2768,668,660
2455,806,835
2129,974,993
1793,1178,1125
1551,1288,1257
1302,1429,1365
1062,1587,1447
929,1666,1501
818,1744,1534
732,1750,1614
605,1825,1666
621,1825,1650
507,1862,1727
596,1833,1667
564,1827,1705
579,1826,1691
564,1871,1661
563,1874,1659
564,1820,1712
518,1839,1739
504,1843,1749
491,1840,1765
524,1845,1727
513,1832,1751
499,1814,1783
511,1789,1796
478,1836,1782
460,1850,1786
483,1839,1774
508,1840,1748
581,1809,1706
476,1834,1786
497,1801,1798
507,1767,1822
510,1766,1820
506,1774,1816
500,1774,1822
520,1767,1809
446,1771,1879
447,1793,1856
417,1787,1892
476,1764,1856
482,1784,1830
521,1770,1805
514,1769,1813
476,1766,1854
461,1787,1848
512,1765,1819
552,1726,1818
503,1753,1840
416,1794,1886
476,1756,1864
478,1744,1874
519,1789,1788
488,1786,1822
420,1862,1814
469,1822,1805
444,1878,1774
460,1869,1767
465,1867,1764
461,1887,1748
453,1911,1732
434,1888,1774
421,1910,1765
505,1836,1755
485,1865,1746
554,1851,1691
466,1911,1719
461,1927,1708
471,1872,1753
466,1833,1797
443,1867,1786
462,1820,1814
491,1837,1768
466,1875,1755
423,1893,1780
426,1875,1795
470,1865,1761
436,1878,1782
442,1892,1762
462,1850,1784
429,1869,1798
388,1846,1862
419,1836,1841
488,1770,1838
410,1835,1851
414,1815,1867
443,1819,1834
427,1824,1845
433,1783,1880
426,1798,1872
416,1819,1861
440,1777,1879
390,1840,1866
506,1775,1815
455,1790,1851
429,1799,1868
431,1806,1859
