Achiral,Chiral A,Chiral B
3703,181,212
3608,241,247
3500,303,293
3377,358,361
3304,381,411
3203,414,479
3115,447,534
2971,513,612
2830,575,691
2701,638,757
2535,710,851
2357,790,949
2166,869,1061
1930,975,1191
1691,1084,1321
1504,1174,1418
1277,1267,1552
1162,1322,1612
995,1426,1675
841,1514,1741
686,1595,1815
569,1671,1856
475,1709,1912
407,1752,1937
331,1769,1996
269,1780,2047
260,1791,2045
247,1812,2037
286,1798,2012
220,1844,2032
220,1847,2029
215,1847,2034
189,1853,2054
216,1838,2042
205,1836,2055
185,1831,2080
203,1824,2069
218,1829,2049
186,1855,2055
180,1857,2059
183,1849,2064
174,1857,2065
193,1842,2061
160,1853,2083
195,1841,2060
190,1847,2059
184,1824,2088
202,1820,2074
191,1830,2075
160,1864,2072
175,1864,2057
182,1845,2069
196,1850,2050
170,1846,2080
188,1852,2056
186,1863,2047
173,1859,2064
171,1870,2055
165,1879,2052
155,1889,2052
168,1900,2028
170,1921,2005
147,1899,2050
183,1879,2034
174,1878,2044
173,1874,2049
166,1880,2050
190,1871,2035
195,1864,2037
176,1887,2033
169,1888,2039
165,1885,2046
137,1917,2042
181,1882,2033
180,1899,2017
168,1901,2027
174,1894,2028
194,1893,2009
177,1880,2039
163,1879,2054
176,1873,2047
170,1897,2029
195,1878,2023
177,1880,2039
164,1891,2041
183,1901,2012
169,1925,2002
147,1944,2005
180,1922,1994
174,1924,1998
137,1928,2031
156,1917,2023
135,1948,2013
168,1917,2011
213,1909,1974
179,1924,1993
171,1918,2007
178,1914,2004
180,1910,2006
157,1898,2041
165,1882,2049
