Achiral,Chiral A,Chiral B
3703,181,212
3575,247,274
3384,339,373
3219,411,466
3032,499,565
2829,636,631
2648,731,717
2458,843,795
2206,982,908
1993,1096,1007
1741,1229,1126
1474,1389,1233
1296,1486,1314
1079,1621,1396
881,1733,1482
754,1838,1504
588,1941,1567
480,2003,1613
428,2042,1626
452,2024,1620
412,2034,1650
392,2065,1639
391,2084,1621
354,2097,1645
326,2105,1665
302,2100,1694
327,2083,1686
327,2090,1679
328,2111,1657
296,2137,1663
294,2162,1640
269,2184,1643
323,2194,1579
337,2180,1579
303,2199,1594
260,2213,1623
275,2207,1614
275,2224,1597
287,2239,1570
272,2251,1573
299,2250,1547
327,2267,1502
340,2252,1504
261,2287,1548
252,2285,1559
273,2259,1564
278,2262,1556
264,2281,1551
260,2285,1551
260,2295,1541
277,2299,1520
301,2316,1479
250,2353,1493
247,2358,1491
263,2367,1466
297,2336,1463
252,2335,1509
252,2360,1484
238,2343,1515
283,2321,1492
228,2358,1510
234,2365,1497
252,2373,1471
246,2387,1463
277,2383,1436
268,2384,1444
248,2445,1403
269,2428,1399
274,2439,1383
227,2453,1416
253,2430,1413
243,2430,1423
267,2415,1414
266,2420,1410
232,2448,1416
260,2448,1388
288,2432,1376
275,2427,1394
239,2456,1401
242,2450,1404
273,2443,1380
284,2448,1364
243,2498,1355
273,2491,1332
286,2480,1330
252,2495,1349
275,2486,1335
250,2520,1326
232,2529,1335
241,2530,1325
235,2549,1312
221,2540,1335
271,2497,1328
230,2534,1332
256,2521,1319
234,2555,1307
267,2539,1290
234,2569,1293
228,2563,1305
248,2553,1295
230,2556,1310
