Achiral,Chiral A,Chiral B
3703,181,212
3633,210,253
3508,269,319
3384,346,366
3296,387,413
3157,448,491
3074,479,543
2942,525,629
2795,601,700
2637,667,792
2510,735,851
2287,837,972
2093,920,1083
1946,1007,1143
1746,1093,1257
1612,1127,1357
1412,1216,1468
1231,1282,1583
1034,1364,1698
902,1419,1775
797,1481,1818
669,1540,1887
561,1581,1954
440,1614,2042
422,1614,2060
360,1630,2106
318,1634,2144
285,1618,2193
294,1605,2197
257,1622,2217
242,1617,2237
217,1630,2249
192,1651,2253
211,1637,2248
231,1638,2227
186,1658,2252
217,1627,2252
201,1645,2250
178,1636,2282
206,1635,2255
173,1647,2276
161,1631,2304
186,1589,2321
186,1612,2298
202,1597,2297
172,1613,2311
172,1618,2306
206,1611,2279
162,1644,2290
175,1638,2283
206,1626,2264
166,1651,2279
190,1648,2258
173,1662,2261
193,1655,2248
132,1673,2291
152,1645,2299
162,1633,2301
179,1632,2285
171,1630,2295
158,1646,2292
150,1651,2295
159,1653,2284
173,1649,2274
180,1656,2260
168,1674,2254
211,1663,2222
215,1663,2218
186,1671,2239
150,1691,2255
161,1678,2257
169,1677,2250
183,1667,2246
176,1672,2248
160,1694,2242
195,1670,2231
194,1676,2226
211,1685,2200
158,1686,2252
175,1690,2231
169,1709,2218
177,1708,2211
179,1711,2206
168,1731,2197
170,1723,2203
165,1717,2214
161,1712,2223
149,1701,2246
137,1712,2247
149,1704,2243
186,1689,2221
157,1696,2243
148,1697,2251
135,1702,2259
148,1696,2252
144,1714,2238
156,1691,2249
155,1690,2251
136,1710,2250
154,1683,2259
173,1689,2234
