Achiral,Chiral A,Chiral B
3703,181,212
3702,181,213
3698,180,218
3694,181,221
3689,182,225
3686,184,226
3684,185,227
3673,190,233
3670,189,237
3669,192,235
3664,194,238
3662,194,240
3659,194,243
3652,198,246
3652,199,245
3648,201,247
3645,203,248
3641,206,249
3640,208,248
3635,209,252
3626,214,256
3622,218,256
3620,218,258
3611,225,260
3606,228,262
3604,230,262
3596,232,268
3590,236,270
3586,237,273
3576,241,279
3569,247,280
3568,248,280
3563,251,282
3558,256,282
3556,259,281
3545,264,287
3538,267,291
3533,269,294
3530,270,296
3523,275,298
3518,275,303
3512,280,304
3505,285,306
3502,282,312
3494,284,318
3489,283,324
3485,288,323
3491,285,320
3489,286,321
3488,285,323
3486,286,324
3482,288,326
3467,292,337
3460,294,342
3453,298,345
3453,299,344
3449,303,344
3441,305,350
3427,313,356
3426,313,357
3423,312,361
3417,312,367
3408,318,370
3397,326,373
3382,339,375
3373,341,382
3376,338,382
3365,342,389
3364,343,389
3366,343,387
3355,349,392
3347,355,394
3343,359,394
3334,366,396
3325,370,401
3319,372,405
3315,374,407
3312,379,405
3313,379,404
3307,381,408
3308,383,405
3305,385,406
3302,386,408
3305,385,406
3301,385,410
3302,388,406
3303,385,408
3301,388,407
3302,391,403
3297,397,402
3281,408,407
3270,415,411
3263,420,413
3251,425,420
3243,424,429
3235,425,436
3226,433,437
3220,440,436
3214,445,437
3213,447,436
3205,452,439
