Achiral,Chiral A,Chiral B
3703,181,212
3584,239,273
3459,302,335
3308,377,411
3194,423,479
3012,494,590
2840,579,677
2677,651,768
2512,715,869
2340,781,975
2124,893,1079
1928,1000,1168
1691,1106,1299
1524,1176,1396
1322,1272,1502
1133,1387,1576
989,1466,1641
812,1567,1717
696,1649,1751
570,1708,1818
451,1744,1901
375,1759,1962
339,1757,2000
258,1823,2015
241,1829,2026
231,1817,2048
251,1806,2039
215,1833,2048
227,1821,2048
215,1835,2046
241,1825,2030
223,1828,2045
210,1843,2043
211,1836,2049
197,1825,2074
237,1811,2048
190,1842,2064
214,1842,2040
213,1852,2031
201,1868,2027
206,1870,2020
187,1875,2034
190,1892,2014
216,1883,1997
165,1906,2025
217,1892,1987
230,1852,2014
208,1868,2020
200,1879,2017
197,1896,2003
180,1901,2015
192,1894,2010
193,1907,1996
163,1928,2005
161,1903,2032
185,1888,2023
205,1892,1999
229,1888,1979
165,1905,2026
174,1899,2023
171,1886,2039
201,1882,2013
203,1886,2007
175,1906,2015
194,1890,2012
186,1913,1997
200,1885,2011
176,1883,2037
181,1872,2043
170,1865,2061
193,1848,2055
214,1851,2031
185,1865,2046
154,1871,2071
203,1850,2043
183,1872,2041
190,1860,2046
178,1860,2058
175,1853,2068
154,1872,2070
165,1877,2054
174,1872,2050
173,1868,2055
170,1864,2062
187,1874,2035
174,1882,2040
187,1867,2042
179,1869,2048
168,1883,2045
166,1873,2057
214,1846,2036
170,1855,2071
184,1866,2046
162,1865,2069
204,1857,2035
139,1889,2068
186,1865,2045
156,1875,2065
204,1850,2042
170,1863,2063
197,1859,2040
