Achiral,Chiral A,Chiral B
14776,813,795
14345,1068,971
13917,1299,1168
13513,1493,1378
13123,1674,1587
12649,1891,1844
12107,2173,2104
11608,2443,2333
11012,2809,2563
10377,3168,2839
9750,3518,3116
9016,3940,3428
8279,4377,3728
7541,4775,4068
6797,5197,4390
6075,5601,4708
5362,5972,5050
4645,6405,5334
3946,6787,5651
3317,7168,5899
2873,7443,6068
2414,7723,6247
2110,7939,6335
1719,8168,6497
1442,8316,6626
1187,8466,6731
1115,8512,6757
1060,8579,6745
1018,8578,6788
896,8673,6815
915,8665,6804
831,8744,6809
830,8772,6782
767,8828,6789
741,8905,6738
817,8884,6683
765,8865,6754
764,8896,6724
737,8950,6697
698,8949,6737
747,8930,6707
751,8912,6721
799,8903,6682
695,8982,6707
744,8923,6717
712,8958,6714
796,8887,6701
672,9009,6703
773,8970,6641
691,9044,6649
698,9072,6614
793,9029,6562
690,9124,6570
696,9146,6542
684,9146,6554
764,9097,6523
742,9158,6484
681,9211,6492
704,9158,6522
689,9188,6507
688,9173,6523
707,9142,6535
754,9138,6492
646,9210,6528
665,9237,6482
721,9273,6390
657,9320,6407
692,9285,6407
738,9246,6400
657,9302,6425
683,9309,6392
718,9283,6383
688,9323,6373
684,9319,6381
647,9323,6414
701,9314,6369
647,9317,6420
683,9297,6404
604,9341,6439
671,9295,6418
631,9318,6435
629,9298,6457
684,9306,6394
626,9378,6380
605,9379,6400
652,9343,6389
706,9329,6349
639,9355,6390
614,9350,6420
667,9350,6367
586,9427,6371
604,9417,6363
654,9371,6359
668,9323,6393
607,9338,6439
604,9357,6423
641,9363,6380
639,9361,6384
650,9377,6357
634,9410,6340
640,9426,6318
667,9405,6312
667,9381,6336
646,9406,6332
653,9386,6345
653,9422,6309
595,9451,6338
586,9468,6330
662,9405,6317
642,9434,6308
589,9491,6304
640,9454,6290
621,9506,6257
586,9532,6266
622,9534,6228
608,9567,6209
624,9528,6232
660,9535,6189
641,9557,6186
662,9529,6193
615,9561,6208
636,9547,6201
626,9579,6179
596,9587,6201
654,9579,6151
625,9591,6168
566,9624,6194
619,9622,6143
579,9618,6187
634,9618,6132
592,9666,6126
632,9632,6120
589,9673,6122
608,9681,6095
598,9667,6119
579,9679,6126
568,9704,6112
560,9696,6128
586,9683,6115
599,9663,6122
621,9654,6109
595,9677,6112
621,9676,6087
635,9670,6079
591,9675,6118
584,9705,6095
640,9686,6058
609,9671,6104
592,9690,6102
608,9652,6124
633,9642,6109
615,9708,6061
599,9713,6072
633,9716,6035
649,9694,6041
575,9747,6062
612,9705,6067
676,9688,6020
561,9734,6089
627,9660,6097
561,9742,6081
613,9741,6030
548,9753,6083
611,9762,6011
530,9828,6026
663,9753,5968
603,9774,6007
624,9756,6004
628,9751,6005
612,9776,5996
599,9781,6004
586,9807,5991
605,9783,5996
670,9750,5964
607,9793,5984
608,9778,5998
648,9789,5947
556,9815,6013
634,9768,5982
622,9794,5968
599,9826,5959
631,9807,5946
658,9809,5917
585,9837,5962
615,9811,5958
590,9827,5967
653,9790,5941
568,9862,5954
539,9861,5984
630,9785,5969
570,9864,5950
583,9871,5930
607,9820,5957
550,9862,5972
614,9804,5966
600,9817,5967
560,9855,5969
591,9856,5937
589,9856,5939
558,9899,5927
560,9884,5940
589,9881,5914
564,9898,5922
553,9937,5894
571,9913,5900
509,9971,5904
581,9929,5874
655,9861,5868
547,9945,5892
579,9955,5850
599,9942,5843
571,9946,5867
630,9930,5824
624,9915,5845
600,9937,5847
580,9958,5846
585,9960,5839
610,9921,5853
586,9913,5885
630,9927,5827
550,9968,5866
574,9944,5866
526,10002,5856
587,9958,5839
584,9930,5870
608,9960,5816
632,9891,5861
561,9962,5861
620,9953,5811
530,9979,5875
542,9989,5853
557,9941,5886
584,9909,5891
587,9896,5901
596,9924,5864
554,9968,5862
623,9929,5832
575,9950,5859
593,9943,5848
548,9982,5854
565,9982,5837
608,9946,5830
569,9953,5862
558,9952,5874
603,9929,5852
585,9953,5846
572,9980,5832
559,9976,5849
605,9985,5794
615,9965,5804
567,10004,5813
