Achiral,Chiral A,Chiral B
3703,181,212
3641,212,243
3577,246,273
3513,275,308
3486,287,323
3399,313,384
3332,340,424
3267,386,443
3221,417,458
3162,446,488
3076,481,539
2963,533,600
2865,583,648
2765,622,709
2665,653,778
2506,739,851
2379,802,915
2282,866,948
2143,919,1034
1997,989,1110
1856,1062,1178
1712,1127,1257
1552,1209,1335
1373,1281,1442
1243,1320,1533
1110,1373,1613
951,1453,1692
845,1506,1745
710,1569,1817
592,1637,1867
515,1665,1916
421,1685,1990
355,1704,2037
278,1733,2085
264,1729,2103
226,1728,2142
205,1741,2150
189,1721,2186
158,1727,2211
132,1727,2237
121,1731,2244
114,1721,2261
118,1699,2279
110,1706,2280
101,1694,2301
158,1673,2265
99,1687,2310
102,1698,2296
90,1694,2312
107,1697,2292
132,1686,2278
147,1680,2269
106,1684,2306
110,1692,2294
127,1663,2306
97,1676,2323
104,1651,2341
98,1649,2349
109,1630,2357
114,1627,2355
111,1622,2363
117,1602,2377
103,1605,2388
118,1608,2370
94,1605,2397
100,1593,2403
89,1595,2412
101,1584,2411
109,1579,2408
97,1577,2422
101,1570,2425
106,1557,2433
116,1560,2420
117,1545,2434
113,1537,2446
105,1539,2452
100,1555,2441
89,1552,2455
111,1543,2442
102,1540,2454
113,1540,2443
114,1543,2439
100,1567,2429
120,1547,2429
105,1551,2440
115,1554,2427
121,1552,2423
92,1557,2447
108,1559,2429
116,1539,2441
98,1544,2454
78,1558,2460
116,1535,2445
95,1551,2450
84,1548,2464
118,1521,2457
93,1518,2485
83,1519,2494
99,1515,2482
99,1512,2485
107,1504,2485
