Achiral,Chiral A,Chiral B
3703,181,212
3444,320,332
3194,458,444
2912,587,597
2675,680,741
2443,791,862
2124,943,1029
1826,1077,1193
1596,1181,1319
1301,1303,1492
1177,1366,1553
994,1456,1646
880,1484,1732
690,1546,1860
636,1546,1914
605,1509,1982
495,1548,2053
527,1524,2045
543,1500,2053
471,1534,2091
488,1493,2115
454,1513,2129
455,1521,2120
499,1501,2096
486,1508,2102
440,1522,2134
438,1530,2128
465,1527,2104
516,1509,2071
484,1523,2089
473,1512,2111
489,1546,2061
386,1603,2107
410,1592,2094
382,1587,2127
399,1580,2117
469,1513,2114
442,1541,2113
466,1544,2086
399,1524,2173
420,1536,2140
467,1514,2115
521,1499,2076
405,1524,2167
446,1503,2147
423,1546,2127
476,1527,2093
419,1553,2124
426,1525,2145
516,1483,2097
438,1535,2123
431,1540,2125
460,1541,2095
435,1533,2128
364,1583,2149
426,1535,2135
465,1525,2106
409,1496,2191
401,1472,2223
431,1436,2229
419,1451,2226
421,1461,2214
407,1449,2240
417,1429,2250
401,1448,2247
415,1430,2251
407,1403,2286
431,1425,2240
429,1430,2237
404,1436,2256
388,1432,2276
410,1397,2289
425,1394,2277
400,1394,2302
396,1399,2301
398,1379,2319
408,1380,2308
407,1414,2275
393,1405,2298
409,1426,2261
402,1435,2259
427,1392,2277
413,1392,2291
394,1397,2305
391,1390,2315
388,1332,2376
401,1308,2387
381,1321,2394
388,1323,2385
416,1284,2396
359,1303,2434
401,1321,2374
408,1307,2381
446,1294,2356
427,1261,2408
416,1269,2411
405,1284,2407
373,1283,2440
378,1294,2424
412,1276,2408
435,1254,2407
