Achiral,Chiral A,Chiral B
3703,181,212
3619,218,259
3511,278,307
3407,323,366
3326,354,416
3201,413,482
3120,449,527
2989,506,601
2824,570,702
2673,617,806
2518,656,922
2369,732,995
2213,809,1074
2037,887,1172
1842,946,1308
1685,1007,1404
1509,1071,1516
1354,1130,1612
1207,1173,1716
1049,1244,1803
888,1292,1916
766,1334,1996
657,1374,2065
567,1406,2123
499,1443,2154
416,1476,2204
350,1494,2252
286,1518,2292
237,1526,2333
220,1523,2353
170,1544,2382
170,1530,2396
189,1490,2417
157,1507,2432
177,1489,2430
149,1509,2438
162,1498,2436
146,1523,2427
144,1513,2439
158,1511,2427
133,1522,2441
138,1513,2445
145,1496,2455
145,1501,2450
165,1477,2454
132,1505,2459
127,1486,2483
156,1473,2467
158,1471,2467
135,1473,2488
133,1471,2492
134,1464,2498
175,1445,2476
129,1449,2518
124,1444,2528
144,1425,2527
117,1446,2533
133,1432,2531
142,1420,2534
155,1417,2524
121,1428,2547
123,1412,2561
159,1391,2546
122,1387,2587
109,1400,2587
131,1377,2588
125,1371,2600
150,1380,2566
133,1372,2591
141,1362,2593
127,1372,2597
138,1373,2585
124,1371,2601
116,1356,2624
103,1363,2630
110,1361,2625
145,1344,2607
108,1335,2653
147,1331,2618
120,1339,2637
125,1317,2654
144,1318,2634
126,1321,2649
133,1298,2665
121,1301,2674
123,1311,2662
131,1297,2668
133,1298,2665
148,1293,2655
120,1294,2682
135,1279,2682
131,1281,2684
128,1283,2685
117,1299,2680
134,1268,2694
104,1299,2693
120,1285,2691
133,1272,2691
142,1266,2688
95,1296,2705
113,1275,2708
