Achiral,Chiral A,Chiral B
3703,181,212
3572,262,262
3432,346,318
3300,422,374
3178,475,443
2962,566,568
2802,639,655
2590,758,748
2396,865,835
2225,959,912
1976,1095,1025
1741,1200,1155
1488,1302,1306
1297,1422,1377
1065,1566,1465
881,1688,1527
780,1761,1555
679,1820,1597
584,1883,1629
524,1932,1640
441,1965,1690
382,1993,1721
403,1977,1716
367,2020,1709
309,2063,1724
286,2074,1736
320,2050,1726
276,2074,1746
261,2084,1751
294,2058,1744
270,2072,1754
251,2076,1769
268,2074,1754
283,2069,1744
275,2059,1762
288,2080,1728
277,2098,1721
293,2087,1716
264,2115,1717
264,2099,1733
263,2077,1756
296,2030,1770
315,2022,1759
281,2022,1793
257,2052,1787
293,2050,1753
278,2047,1771
263,2039,1794
273,2035,1788
273,2040,1783
224,2059,1813
313,2013,1770
275,2045,1776
253,2058,1785
278,2045,1773
251,2069,1776
240,2054,1802
261,2023,1812
226,2047,1823
238,2041,1817
251,2037,1808
280,2004,1812
251,2031,1814
238,2041,1817
256,2010,1830
248,2034,1814
227,2011,1858
245,2014,1837
245,2026,1825
265,2017,1814
223,2051,1822
252,2044,1800
208,2058,1830
265,2027,1804
254,2021,1821
250,2030,1816
245,2030,1821
230,2039,1827
258,2008,1830
233,2011,1852
272,1992,1832
238,2011,1847
238,1987,1871
223,1975,1898
218,1984,1894
246,1974,1876
271,1974,1851
256,1984,1856
237,1972,1887
243,1978,1875
256,1978,1862
238,1968,1890
257,1976,1863
236,1987,1873
270,1954,1872
208,2001,1887
244,1961,1891
213,1969,1914
230,1963,1903
192,1970,1934
236,1938,1922
