Achiral,Chiral A,Chiral B
3703,181,212
3507,268,321
3326,361,409
3096,451,549
2846,570,680
2576,701,819
2359,827,910
2121,932,1043
1809,1068,1219
1561,1168,1367
1335,1258,1503
1102,1350,1644
932,1431,1733
838,1468,1790
736,1467,1893
661,1532,1903
548,1549,1999
558,1526,2012
482,1582,2032
432,1592,2072
443,1593,2060
410,1615,2071
434,1606,2056
409,1630,2057
428,1608,2060
384,1628,2084
358,1626,2112
356,1648,2092
359,1631,2106
389,1630,2077
389,1592,2115
349,1608,2139
327,1617,2152
382,1593,2121
333,1597,2166
341,1602,2153
343,1595,2158
381,1596,2119
384,1603,2109
324,1632,2140
367,1601,2128
347,1622,2127
316,1617,2163
380,1617,2099
361,1619,2116
295,1645,2156
337,1634,2125
371,1624,2101
341,1634,2121
272,1672,2152
348,1628,2120
321,1617,2158
338,1640,2118
338,1637,2121
374,1608,2114
345,1617,2134
346,1638,2112
313,1639,2144
349,1601,2146
335,1582,2179
346,1586,2164
336,1592,2168
360,1592,2144
300,1627,2169
318,1621,2157
340,1592,2164
337,1564,2195
275,1588,2233
320,1577,2199
359,1531,2206
299,1540,2257
320,1504,2272
315,1499,2282
274,1550,2272
328,1511,2257
335,1504,2257
282,1521,2293
331,1493,2272
331,1502,2263
336,1482,2278
341,1481,2274
351,1462,2283
330,1458,2308
325,1477,2294
311,1469,2316
338,1456,2302
342,1465,2289
370,1442,2284
336,1455,2305
320,1447,2329
333,1436,2327
309,1427,2360
348,1433,2315
286,1452,2358
308,1441,2347
336,1431,2329
291,1459,2346
354,1414,2328
312,1438,2346
319,1445,2332
290,1450,2356
