Achiral,Chiral A,Chiral B
3703,181,212
3699,184,213
3700,184,212
3695,187,214
3687,188,221
3667,198,231
3658,200,238
3642,210,244
3622,221,253
3616,227,253
3601,231,264
3594,233,269
3578,238,280
3573,242,281
3569,244,283
3558,249,289
3545,253,298
3536,259,301
3532,262,302
3519,269,308
3519,271,306
3512,274,310
3503,279,314
3482,295,319
3466,300,330
3467,302,327
3456,311,329
3439,324,333
3427,331,338
3415,341,340
3398,355,343
3383,366,347
3361,378,357
3345,387,364
3334,390,372
3327,400,369
3298,414,384
3291,413,392
3275,420,401
3249,438,409
3225,439,432
3217,446,433
3197,454,445
3190,460,446
3160,479,457
3139,491,466
3128,501,467
3120,507,469
3097,520,479
3080,521,495
3053,538,505
3038,545,513
3005,559,532
2978,585,533
2953,601,542
2919,617,560
2907,619,570
2884,631,581
2868,635,593
2848,644,604
2826,661,609
2806,669,621
2777,687,632
2752,701,643
2719,719,658
2686,740,670
2643,772,681
2620,788,688
2594,808,694
2568,823,705
2553,827,716
2542,832,722
2509,844,743
2481,854,761
2453,866,777
2420,884,792
2396,899,801
2354,919,823
2317,935,844
2294,943,859
2254,952,890
2223,968,905
2203,976,917
2177,994,925
2139,1016,941
2111,1034,951
2065,1069,962
2036,1086,974
2016,1094,986
1973,1118,1005
1942,1133,1021
1922,1142,1032
1883,1150,1063
1832,1171,1093
1793,1184,1119
1755,1202,1139
1716,1221,1159
1694,1231,1171
1655,1240,1201
1614,1257,1225
1589,1266,1241
