Achiral,Chiral A,Chiral B
3703,181,212
3671,194,231
3654,197,245
3622,209,265
3609,212,275
3575,221,300
3537,238,321
3503,261,332
3474,281,341
3431,309,356
3394,325,377
3348,338,410
3307,357,432
3269,377,450
3228,390,478
3188,413,495
3162,439,495
3104,467,525
3057,492,547
3029,504,563
2988,519,589
2949,544,603
2897,574,625
2839,594,663
2768,638,690
2695,675,726
2609,713,774
2541,745,810
2453,785,858
2386,814,896
2297,877,922
2241,918,937
2144,973,979
2044,1022,1030
1951,1063,1082
1876,1096,1124
1787,1136,1173
1707,1162,1227
1610,1208,1278
1552,1230,1314
1483,1263,1350
1385,1308,1403
1262,1359,1475
1180,1407,1509
1085,1461,1550
1001,1504,1591
950,1529,1617
852,1574,1670
791,1616,1689
732,1650,1714
673,1680,1743
624,1702,1770
566,1730,1800
511,1753,1832
463,1775,1858
415,1791,1890
379,1803,1914
368,1815,1913
318,1836,1942
310,1842,1944
279,1858,1959
275,1865,1956
221,1893,1982
227,1891,1978
215,1888,1993
171,1904,2021
161,1921,2014
147,1923,2026
130,1934,2032
146,1919,2031
123,1929,2044
116,1923,2057
98,1931,2067
89,1944,2063
83,1943,2070
75,1954,2067
77,1955,2064
69,1943,2084
59,1956,2081
76,1938,2082
72,1948,2076
41,1960,2095
71,1954,2071
62,1955,2079
68,1945,2083
65,1939,2092
70,1947,2079
66,1938,2092
72,1945,2079
54,1956,2086
69,1961,2066
54,1958,2084
57,1957,2082
68,1946,2082
67,1945,2084
59,1958,2079
66,1950,2080
83,1944,2069
61,1954,2081
53,1958,2085
52,1960,2084
