Achiral,Chiral A,Chiral B
3703,181,212
3518,278,300
3305,400,391
3140,460,496
2925,561,610
2686,682,728
2456,803,837
2246,902,948
1979,1020,1097
1736,1164,1196
1501,1270,1325
1322,1380,1394
1070,1513,1513
872,1628,1596
727,1693,1676
670,1734,1692
503,1799,1794
455,1836,1805
399,1840,1857
411,1807,1878
371,1817,1908
401,1790,1905
394,1794,1908
370,1781,1945
399,1793,1904
374,1779,1943
307,1817,1972
359,1788,1949
316,1814,1966
359,1790,1947
329,1795,1972
338,1772,1986
343,1771,1982
327,1753,2016
308,1774,2014
328,1736,2032
350,1695,2051
364,1711,2021
367,1680,2049
352,1687,2057
328,1714,2054
395,1692,2009
329,1703,2064
364,1673,2059
358,1653,2085
317,1700,2079
309,1687,2100
323,1668,2105
302,1682,2112
310,1677,2109
301,1666,2129
315,1648,2133
302,1650,2144
276,1678,2142
292,1672,2132
323,1648,2125
313,1633,2150
306,1638,2152
264,1642,2190
320,1640,2136
346,1636,2114
286,1669,2141
287,1664,2145
293,1672,2131
318,1650,2128
290,1662,2144
316,1631,2149
335,1612,2149
284,1630,2182
273,1635,2188
277,1617,2202
294,1566,2236
316,1561,2219
288,1579,2229
307,1589,2200
292,1602,2202
276,1576,2244
287,1579,2230
287,1558,2251
306,1544,2246
301,1531,2264
286,1537,2273
320,1515,2261
297,1547,2252
284,1542,2270
307,1508,2281
308,1489,2299
286,1514,2296
267,1515,2314
286,1509,2301
228,1544,2324
247,1544,2305
237,1553,2306
256,1544,2296
288,1541,2267
305,1492,2299
289,1520,2287
296,1492,2308
288,1496,2312
273,1494,2329
280,1510,2306
