Achiral,Chiral A,Chiral B
3703,181,212
3513,285,298
3276,420,400
3073,522,501
2814,654,628
2546,804,746
2293,931,872
2008,1105,983
1731,1242,1123
1500,1392,1204
1276,1501,1319
1070,1611,1415
859,1756,1481
703,1838,1555
649,1879,1568
567,1934,1595
489,1987,1620
495,1981,1620
439,2016,1641
461,2017,1618
405,2049,1642
406,2059,1631
433,2063,1600
453,2054,1589
391,2113,1592
374,2149,1573
390,2139,1567
396,2149,1551
366,2203,1527
361,2218,1517
356,2229,1511
346,2251,1499
394,2246,1456
388,2262,1446
386,2289,1421
346,2342,1408
352,2375,1369
399,2382,1315
392,2409,1295
392,2423,1281
422,2397,1277
385,2429,1282
336,2486,1274
346,2503,1247
335,2511,1250
360,2508,1228
329,2518,1249
390,2495,1211
408,2479,1209
350,2560,1186
373,2547,1176
350,2582,1164
347,2615,1134
359,2605,1132
354,2626,1116
324,2623,1149
344,2650,1102
364,2658,1074
307,2687,1102
352,2680,1064
343,2708,1045
333,2705,1058
351,2678,1067
365,2680,1051
343,2715,1038
346,2713,1037
327,2713,1056
374,2691,1031
393,2661,1042
320,2731,1045
322,2734,1040
355,2711,1030
356,2722,1018
310,2780,1006
341,2753,1002
350,2778,968
326,2803,967
331,2816,949
328,2833,935
318,2868,910
325,2855,916
309,2868,919
337,2870,889
342,2895,859
309,2915,872
333,2900,863
354,2898,844
352,2917,827
310,2935,851
313,2933,850
277,2943,876
331,2932,833
307,2942,847
323,2946,827
315,2989,792
298,2996,802
296,2998,802
311,2980,805
352,2959,785
355,2959,782
361,2990,745
