Achiral,Chiral A,Chiral B
14776,813,795
14664,884,836
14560,939,885
14441,1003,940
14314,1057,1013
14178,1113,1093
14030,1192,1162
13921,1248,1215
13786,1323,1275
13642,1399,1343
13498,1472,1414
13343,1546,1495
13197,1625,1562
13017,1715,1652
12794,1834,1756
12591,1936,1857
12402,2036,1946
12195,2147,2042
11967,2283,2134
11712,2422,2250
11443,2572,2369
11165,2727,2492
10901,2855,2628
10614,2983,2787
10295,3176,2913
9954,3360,3070
9647,3529,3208
9295,3719,3370
9001,3865,3518
8658,4057,3669
8325,4238,3821
7981,4393,4010
7622,4582,4180
7273,4742,4369
6988,4882,4514
6654,5064,4666
6313,5227,4844
5975,5378,5031
5652,5518,5214
5334,5651,5399
5023,5828,5533
4703,5972,5709
4455,6068,5861
4144,6211,6029
3815,6359,6210
3521,6490,6373
3228,6648,6508
2911,6770,6703
2702,6844,6838
2439,6958,6987
2225,7021,7138
2043,7131,7210
1836,7229,7319
1647,7324,7413
1484,7375,7525
1349,7460,7575
1214,7553,7617
1137,7610,7637
1002,7649,7733
916,7673,7795
815,7706,7863
759,7689,7936
656,7717,8011
574,7747,8063
531,7739,8114
503,7727,8154
422,7744,8218
394,7741,8249
368,7728,8288
388,7701,8295
336,7741,8307
308,7747,8329
310,7730,8344
302,7735,8347
268,7759,8357
270,7749,8365
261,7745,8378
252,7755,8377
252,7744,8388
256,7730,8398
250,7705,8429
261,7701,8422
252,7696,8436
246,7692,8446
276,7686,8422
247,7689,8448
234,7706,8444
230,7707,8447
281,7675,8428
238,7686,8460
227,7702,8455
261,7681,8442
243,7688,8453
227,7695,8462
262,7679,8443
234,7686,8464
240,7655,8489
225,7660,8499
218,7664,8502
242,7652,8490
266,7621,8497
196,7654,8534
250,7604,8530
235,7601,8548
230,7606,8548
252,7572,8560
231,7580,8573
232,7565,8587
246,7549,8589
232,7550,8602
216,7570,8598
210,7541,8633
214,7522,8648
245,7485,8654
212,7483,8689
196,7469,8719
224,7467,8693
244,7463,8677
233,7453,8698
239,7439,8706
212,7457,8715
212,7446,8726
225,7434,8725
208,7450,8726
226,7420,8738
204,7428,8752
222,7423,8739
210,7407,8767
241,7401,8742
215,7417,8752
199,7430,8755
224,7400,8760
210,7401,8773
240,7381,8763
179,7380,8825
252,7334,8798
221,7347,8816
212,7340,8832
220,7322,8842
238,7307,8839
217,7302,8865
230,7274,8880
234,7270,8880
204,7294,8886
185,7286,8913
197,7247,8940
201,7257,8926
176,7265,8943
232,7209,8943
232,7200,8952
198,7216,8970
201,7231,8952
222,7211,8951
228,7193,8963
209,7203,8972
188,7196,9000
188,7201,8995
207,7188,8989
211,7191,8982
203,7181,9000
202,7179,9003
176,7181,9027
207,7174,9003
182,7199,9003
219,7168,8997
191,7188,9005
176,7192,9016
202,7193,8989
196,7197,8991
206,7201,8977
183,7199,9002
222,7176,8986
212,7193,8979
186,7184,9014
214,7184,8986
204,7184,8996
222,7176,8986
236,7156,8992
200,7174,9010
200,7152,9032
194,7161,9029
189,7158,9037
210,7163,9011
226,7148,9010
202,7150,9032
208,7155,9021
199,7151,9034
204,7135,9045
177,7156,9051
173,7138,9073
200,7123,9061
180,7133,9071
176,7140,9068
192,7122,9070
191,7128,9065
200,7110,9074
217,7088,9079
197,7092,9095
182,7100,9102
195,7085,9104
198,7080,9106
169,7086,9129
170,7074,9140
189,7063,9132
179,7064,9141
184,7042,9158
184,7056,9144
190,7031,9163
213,7003,9168
154,7032,9198
212,7006,9166
206,6986,9192
173,7002,9209
199,6997,9188
201,6991,9192
191,7004,9189
160,7013,9211
207,6972,9205
193,6968,9223
182,6978,9224
191,6951,9242
207,6944,9233
208,6939,9237
180,6940,9264
160,6953,9271
177,6941,9266
180,6929,9275
170,6917,9297
188,6920,9276
188,6914,9282
199,6907,9278
161,6908,9315
221,6874,9289
169,6883,9332
180,6893,9311
165,6891,9328
190,6871,9323
172,6884,9328
192,6872,9320
196,6880,9308
216,6877,9291
158,6901,9325
177,6892,9315
198,6869,9317
181,6904,9299
164,6901,9319
172,6898,9314
187,6892,9305
167,6891,9326
168,6889,9327
196,6899,9289
