Achiral,Chiral A,Chiral B
3703,181,212
3529,278,289
3404,337,355
3215,437,444
3034,526,536
2862,611,623
2636,737,723
2397,856,843
2187,971,938
1942,1085,1069
1718,1205,1173
1416,1368,1312
1238,1462,1396
1035,1578,1483
870,1647,1579
717,1742,1637
587,1799,1710
498,1813,1785
434,1827,1835
414,1825,1857
371,1825,1900
348,1829,1919
351,1810,1935
317,1811,1968
300,1809,1987
271,1814,2011
320,1771,2005
311,1776,2009
303,1763,2030
275,1797,2024
284,1756,2056
280,1746,2070
265,1756,2075
289,1705,2102
292,1696,2108
282,1710,2104
286,1718,2092
266,1757,2073
288,1729,2079
297,1737,2062
244,1763,2089
278,1726,2092
300,1705,2091
244,1737,2115
283,1727,2086
318,1712,2066
259,1735,2102
268,1741,2087
265,1757,2074
270,1732,2094
245,1738,2113
243,1751,2102
274,1756,2066
279,1745,2072
251,1789,2056
242,1788,2066
295,1765,2036
275,1757,2064
268,1776,2052
260,1804,2032
237,1791,2068
250,1810,2036
274,1791,2031
277,1781,2038
292,1767,2037
263,1769,2064
250,1776,2070
244,1804,2048
261,1794,2041
267,1793,2036
274,1811,2011
226,1830,2040
306,1801,1989
280,1802,2014
253,1813,2030
236,1823,2037
232,1825,2039
224,1821,2051
234,1821,2041
237,1821,2038
244,1819,2033
252,1803,2041
209,1822,2065
240,1804,2052
267,1808,2021
231,1802,2063
241,1819,2036
236,1840,2020
236,1822,2038
290,1806,2000
219,1832,2045
245,1814,2037
234,1828,2034
241,1844,2011
200,1849,2047
240,1856,2000
243,1868,1985
256,1859,1981
250,1866,1980
233,1869,1994
216,1870,2010
