Achiral,Chiral A,Chiral B
3703,181,212
3422,334,340
3174,482,440
2971,566,559
2767,690,639
2510,829,757
2233,978,885
1971,1087,1038
1715,1207,1174
1465,1308,1323
1181,1459,1456
941,1583,1572
818,1656,1622
741,1723,1632
618,1778,1700
532,1809,1755
505,1869,1722
479,1901,1716
411,1953,1732
440,1966,1690
434,1955,1707
434,1935,1727
495,1894,1707
488,1901,1707
446,1941,1709
424,1932,1740
420,1923,1753
391,1922,1783
425,1928,1743
404,1926,1766
444,1896,1756
435,1893,1768
395,1904,1797
406,1903,1787
429,1913,1754
433,1918,1745
441,1894,1761
446,1900,1750
409,1933,1754
394,1962,1740
401,1949,1746
433,1970,1693
441,1956,1699
406,1965,1725
408,1935,1753
380,1979,1737
374,1969,1753
402,1968,1726
426,1951,1719
387,2003,1706
430,1984,1682
413,1995,1688
430,1986,1680
362,2022,1712
358,1996,1742
406,1965,1725
389,1954,1753
413,1964,1719
422,1923,1751
423,1937,1736
377,1948,1771
396,1937,1763
395,1948,1753
428,1953,1715
406,1981,1709
396,1999,1701
392,1999,1705
409,1992,1695
434,1976,1686
384,1999,1713
345,2036,1715
398,2049,1649
363,2071,1662
371,2051,1674
391,2017,1688
347,2076,1673
364,2042,1690
388,2060,1648
398,2089,1609
307,2109,1680
385,2070,1641
389,2087,1620
345,2146,1605
370,2097,1629
320,2120,1656
380,2112,1604
371,2098,1627
352,2098,1646
339,2119,1638
365,2117,1614
358,2098,1640
334,2120,1642
387,2080,1629
381,2078,1637
408,2058,1630
371,2077,1648
367,2125,1604
309,2166,1621
357,2149,1590
367,2149,1580
350,2147,1599
