Achiral,Chiral A,Chiral B
3703,181,212
3550,268,278
3380,367,349
3218,433,445
3108,471,517
2932,572,592
2771,650,675
2563,759,774
2346,879,871
2069,1001,1026
1831,1098,1167
1659,1164,1273
1426,1277,1393
1244,1359,1493
1060,1439,1597
913,1527,1656
746,1595,1755
620,1637,1839
561,1667,1868
477,1698,1921
415,1723,1958
435,1688,1973
366,1709,2021
352,1708,2036
367,1695,2034
303,1728,2065
292,1732,2072
272,1722,2102
259,1711,2126
265,1716,2115
253,1703,2140
248,1704,2144
284,1679,2133
260,1679,2157
249,1662,2185
287,1647,2162
244,1675,2177
244,1690,2162
236,1651,2209
254,1641,2201
282,1638,2176
242,1640,2214
278,1608,2210
299,1627,2170
227,1639,2230
244,1630,2222
237,1624,2235
250,1613,2233
261,1581,2254
236,1589,2271
224,1576,2296
211,1575,2310
237,1554,2305
229,1585,2282
251,1555,2290
256,1535,2305
191,1573,2332
239,1551,2306
204,1551,2341
235,1536,2325
209,1562,2325
228,1567,2301
238,1570,2288
200,1578,2318
225,1547,2324
205,1552,2339
234,1524,2338
203,1528,2365
207,1517,2372
203,1506,2387
201,1507,2388
236,1489,2371
191,1498,2407
234,1482,2380
212,1489,2395
247,1446,2403
186,1488,2422
192,1491,2413
246,1463,2387
220,1470,2406
189,1462,2445
199,1478,2419
189,1481,2426
223,1444,2429
232,1468,2396
227,1439,2430
225,1433,2438
204,1450,2442
203,1445,2448
208,1432,2456
171,1448,2477
213,1418,2465
219,1407,2470
206,1418,2472
207,1403,2486
190,1413,2493
162,1422,2512
227,1385,2484
222,1395,2479
226,1408,2462
207,1396,2493
