Achiral,Chiral A,Chiral B
3703,181,212
3401,343,352
3115,552,429
2817,678,601
2505,813,778
2226,983,887
1893,1195,1008
1624,1333,1139
1335,1554,1207
1073,1738,1285
961,1784,1351
867,1868,1361
708,1986,1402
673,1975,1448
649,2032,1415
609,2083,1404
618,2056,1422
590,2111,1395
635,2081,1380
630,2057,1409
555,2143,1398
592,2119,1385
559,2169,1368
507,2193,1396
484,2194,1418
484,2203,1409
430,2198,1468
570,2050,1476
529,2088,1479
516,2131,1449
536,2130,1430
454,2157,1485
482,2110,1504
457,2102,1537
513,2087,1496
491,2094,1511
538,2057,1501
476,2085,1535
489,2079,1528
502,2092,1502
510,2103,1483
460,2121,1515
435,2131,1530
470,2137,1489
494,2137,1465
482,2143,1471
449,2121,1526
481,2104,1511
478,2115,1503
442,2154,1500
466,2158,1472
469,2161,1466
479,2126,1491
476,2122,1498
479,2138,1479
512,2131,1453
490,2162,1444
501,2140,1455
501,2155,1440
455,2165,1476
492,2144,1460
521,2106,1469
455,2153,1488
481,2120,1495
446,2157,1493
545,2057,1494
519,2068,1509
449,2091,1556
489,2086,1521
458,2096,1542
460,2135,1501
461,2127,1508
438,2123,1535
447,2108,1541
447,2145,1504
475,2123,1498
470,2106,1520
477,2098,1521
503,2121,1472
451,2148,1497
450,2162,1484
480,2168,1448
471,2177,1448
455,2169,1472
473,2159,1464
427,2203,1466
457,2154,1485
483,2128,1485
500,2150,1446
470,2158,1468
536,2142,1418
485,2180,1431
437,2172,1487
465,2131,1500
460,2135,1501
463,2132,1501
441,2140,1515
433,2179,1484
505,2167,1424
465,2155,1476
495,2114,1487
